%time,field.header.seq,field.header.stamp,field.header.frame_id,field.size,field.x0,field.x1,field.x2,field.x3,field.x4,field.x5,field.x6,field.x7,field.x8,field.x9,field.x10,field.x11,field.x12,field.x13,field.x14,field.x15,field.x16,field.x17,field.x18,field.x19,field.x20,field.x21,field.x22,field.x23,field.x24,field.x25,field.x26,field.x27,field.x28,field.x29,field.x30,field.x31,field.x32,field.x33,field.x34,field.x35,field.x36,field.x37,field.x38,field.x39,field.x40,field.x41,field.x42,field.x43,field.x44,field.x45,field.x46,field.x47,field.x48,field.y0,field.y1,field.y2,field.y3,field.y4,field.y5,field.y6,field.y7,field.y8,field.y9,field.y10,field.y11,field.y12,field.y13,field.y14,field.y15,field.y16,field.y17,field.y18,field.y19,field.y20,field.y21,field.y22,field.y23,field.y24,field.y25,field.y26,field.y27,field.y28,field.y29,field.y30,field.y31,field.y32,field.y33,field.y34,field.y35,field.y36,field.y37,field.y38,field.y39,field.y40,field.y41,field.y42,field.y43,field.y44,field.y45,field.y46,field.y47,field.y48,field.z0,field.z1,field.z2,field.z3,field.z4,field.z5,field.z6,field.z7,field.z8,field.z9,field.z10,field.z11,field.z12,field.z13,field.z14,field.z15,field.z16,field.z17,field.z18,field.z19,field.z20,field.z21,field.z22,field.z23,field.z24,field.z25,field.z26,field.z27,field.z28,field.z29,field.z30,field.z31,field.z32,field.z33,field.z34,field.z35,field.z36,field.z37,field.z38,field.z39,field.z40,field.z41,field.z42,field.z43,field.z44,field.z45,field.z46,field.z47,field.z48
1624448682156858019,3262,1624448682156461954,camera_rgb_optical_frame,7,-0.151667624712,-0.15006147325,-0.14688155055,-0.143701627851,-0.142045944929,-0.141107514501,-0.133988589048,-0.107249006629,-0.103362426162,-0.0998727679253,-0.0967864021659,-0.0942893251777,-0.0917648747563,-0.0878040120006,-0.0606179125607,-0.0562664568424,-0.0524606890976,-0.0492818839848,-0.0465600714087,-0.04385862872,-0.0407459400594,-0.0140148289502,-0.00862479768693,-0.00442164251581,-0.00132038013544,0.00118955189828,0.0036363650579,0.00630134902894,0.0327094830573,0.0402037352324,0.0447192974389,0.04723245278,0.0490022934973,0.0509131886065,0.0533252097666,0.0794233828783,0.0920109599829,0.09586263448,0.0965286046267,0.0966739803553,0.0976888909936,0.100349068642,0.126000002027,0.15255407989,0.150191679597,0.146345362067,0.143476143479,0.142819315195,0.14396572113,-0.164694294333,-0.118639722466,-0.0726598575711,-0.0266799982637,0.0193696375936,0.0654492527246,0.110726676881,-0.173304647207,-0.12406219542,-0.0762705802917,-0.0290222689509,0.0180827211589,0.0652908235788,0.113073632121,-0.177766546607,-0.128033831716,-0.0793379917741,-0.0312212165445,0.0166926980019,0.0645576789975,0.112262293696,-0.182240635157,-0.130968615413,-0.0818263292313,-0.0332173071802,0.0153516102582,0.063984900713,0.112327307463,-0.178904592991,-0.131773665547,-0.0837814062834,-0.0351732857525,0.0139461494982,0.0637030005455,0.114296384156,-0.175390556455,-0.133440062404,-0.0863523408771,-0.0376405827701,0.011903276667,0.0625845640898,0.116265460849,-0.17080001533,-0.140243694186,-0.0905473083258,-0.0409399829805,0.00872297305614,0.058466527611,0.108209528029,0.977000057697,0.983241379261,0.984394967556,0.985548615456,0.985542356968,0.981211185455,0.977000057697,0.977000176907,0.977671444416,0.983790755272,0.990522921085,0.994000077248,0.993689417839,0.994000017643,0.977000057697,0.980035960674,0.97999972105,0.978132724762,0.983908474445,0.992633938789,0.994000017643,0.977000057697,0.977000057697,0.982274591923,0.980017542839,0.982698082924,0.990999877453,0.993370175362,0.977000057697,0.977000057697,0.980000436306,0.980113089085,0.983452677727,0.993448197842,0.991371929646,0.976999998093,0.980497658253,0.983000934124,0.98551261425,0.993975758553,0.994000017643,0.989373683929,0.980000019073,0.977000057697,0.980423927307,0.983434081078,0.986774146557,0.993477702141,0.988000035286
1624448682234358315,3263,1624448682234044075,camera_rgb_optical_frame,7,-0.151597842574,-0.150013238192,-0.147076800466,-0.14414036274,-0.142057582736,-0.14115473628,-0.132685929537,-0.10776682198,-0.103582337499,-0.100038453937,-0.0969048663974,-0.0941561535001,-0.0913121774793,-0.0865831598639,-0.061043780297,-0.056510835886,-0.0525898113847,-0.0492844842374,-0.0463500022888,-0.0433546379209,-0.0398082770407,-0.0143206939101,-0.00882741250098,-0.00452546775341,-0.00129325687885,0.00139526359271,0.00405189907178,0.00696161994711,0.032455522567,0.0400473475456,0.0446086078882,0.0472416616976,0.0491724163294,0.0512053519487,0.0537202470005,0.079261675477,0.0919526666403,0.0956708937883,0.0964788720012,0.0968473926187,0.0978768393397,0.100478872657,0.126000002027,0.15283074975,0.149643421173,0.146155551076,0.143861427903,0.142975762486,0.143301099539,-0.163082465529,-0.117100976408,-0.0711795911193,-0.0252582058311,0.0207032486796,0.0667058601975,0.111843243241,-0.17408183217,-0.123754024506,-0.0755988806486,-0.0282954573631,0.0186618659645,0.065481685102,0.112315826118,-0.17876791954,-0.128234416246,-0.0791664421558,-0.0309866052121,0.0167579818517,0.0642431974411,0.111360415816,-0.183154076338,-0.131249308586,-0.0818458721042,-0.0332425050437,0.0151134757325,0.0633726939559,0.111276529729,-0.179055824876,-0.131762847304,-0.0837252214551,-0.0352510176599,0.0135657321662,0.062857568264,0.112836562097,-0.17528937757,-0.13302102685,-0.0860411524773,-0.0376020781696,0.0115429032594,0.0616552829742,0.114396587014,-0.17080001533,-0.138990744948,-0.0898162797093,-0.0406590439379,0.00855267699808,0.057824075222,0.107103817165,0.981714248657,0.983227789402,0.984165132046,0.985102534294,0.985011518002,0.981541275978,0.977000057697,0.977000176907,0.977852463722,0.984247803688,0.989178061485,0.994000017643,0.993918597698,0.993576228619,0.977000117302,0.980140089989,0.979999661446,0.977908849716,0.98401683569,0.992480397224,0.993836462498,0.977000057697,0.977000057697,0.9823320508,0.98042345047,0.982456564903,0.990999996662,0.994000017643,0.976999998093,0.977299332619,0.979999661446,0.980182766914,0.983415305614,0.993303477764,0.994000077248,0.976999878883,0.978014349937,0.983006954193,0.985972285271,0.993973195553,0.994000017643,0.994000136852,0.980000019073,0.977000057697,0.977239131927,0.982347428799,0.988109648228,0.993894517422,0.992714345455
1624448682319534556,3264,1624448682319267034,camera_rgb_optical_frame,7,-0.151667624712,-0.150110021234,-0.147197008133,-0.144283995032,-0.142112374306,-0.141153216362,-0.133988589048,-0.107145041227,-0.103468246758,-0.100121133029,-0.0970949530602,-0.094431117177,-0.0917692556977,-0.0875364392996,-0.0608159564435,-0.0564968027174,-0.0527243167162,-0.0495435856283,-0.0467478819191,-0.0439562536776,-0.0407212413847,-0.0144498692825,-0.00897868815809,-0.00473575526848,-0.00160717929248,0.000939422927331,0.00341336824931,0.00608648685738,0.0319863557816,0.0397676751018,0.0443671643734,0.0469111986458,0.0486993864179,0.0505838170648,0.0528766214848,0.0783621445298,0.0916958674788,0.0955255404115,0.0961854308844,0.0963631048799,0.0973458886147,0.0996667593718,0.124683812261,0.153128102422,0.14985370636,0.145941868424,0.143221706152,0.142769888043,0.143239468336,-0.164694294333,-0.11848975718,-0.0723454877734,-0.026201210916,0.0199786853045,0.066204406321,0.11165715009,-0.173725187778,-0.124143429101,-0.0761971175671,-0.0288888178766,0.01817830652,0.0651744678617,0.112254180014,-0.178187549114,-0.128161638975,-0.079410739243,-0.0313352495432,0.016448892653,0.064060986042,0.111347191036,-0.181685701013,-0.13090480864,-0.0819489508867,-0.0334903411567,0.0148915303871,0.0632733926177,0.111315689981,-0.178957536817,-0.13182297349,-0.0839899107814,-0.0355686955154,0.0133341765031,0.0628253743052,0.113095752895,-0.175009608269,-0.133439615369,-0.0866190344095,-0.0381287075579,0.0111884986982,0.0615981668234,0.114875808358,-0.17074239254,-0.140306830406,-0.0909179002047,-0.041515596211,0.00795035995543,0.0575029812753,0.10705769062,0.977000057697,0.983262181282,0.984500527382,0.985738813877,0.985282719135,0.982723176479,0.977000057697,0.977000176907,0.977718889713,0.984188735485,0.991000056267,0.994000017643,0.993707001209,0.993286669254,0.977000057697,0.980184674263,0.97999972105,0.976999998093,0.984044611454,0.992566049099,0.993719696999,0.977000057697,0.980951547623,0.98200827837,0.980297386646,0.982627928257,0.990999937057,0.994000017643,0.977000057697,0.977000117302,0.980007946491,0.980167448521,0.983380079269,0.993375480175,0.994000017643,0.976999998093,0.980537176132,0.982941269875,0.985735058784,0.993999958038,0.994000017643,0.994000017643,0.977000057697,0.977859079838,0.980345010757,0.983612656593,0.987379133701,0.99388563633,0.992285788059
1624448682417374319,3265,1624448682416583061,camera_rgb_optical_frame,7,-0.150733351707,-0.148669332266,-0.144890770316,-0.143352776766,-0.141921371222,-0.14104783535,-0.131662398577,-0.105642572045,-0.101986654103,-0.0985581353307,-0.0959757566452,-0.0936084240675,-0.0908133536577,-0.0857087150216,-0.059302598238,-0.0550765916705,-0.0513793677092,-0.0483836904168,-0.0457232184708,-0.0428884476423,-0.0393710024655,-0.0129230841994,-0.00763774756342,-0.00349904829636,-0.000456415029475,0.00198769406416,0.0043537854217,0.00696020340547,0.0334856584668,0.0409477353096,0.04547733441,0.048069383949,0.0497766248882,0.051355689764,0.0532769598067,0.0798805356026,0.0924656912684,0.0963912755251,0.0974799916148,0.0976937264204,0.0980153977871,0.0995937138796,0.126234605908,0.152643218637,0.150142073631,0.147765576839,0.145502895117,0.143418461084,0.142977908254,-0.162866666913,-0.116849422455,-0.0709176436067,-0.0248649567366,0.0211992245167,0.0672771856189,0.112122394145,-0.173927381635,-0.12345071882,-0.0752565860748,-0.0279150754213,0.0190552435815,0.0658293887973,0.112487122416,-0.17833520472,-0.127769485116,-0.0787429139018,-0.0305939968675,0.0171074364334,0.0644979998469,0.11142423749,-0.18176150322,-0.130549117923,-0.0813515782356,-0.0328254364431,0.0154705038294,0.0636309236288,0.111345753074,-0.178711503744,-0.131313875318,-0.0832888633013,-0.0348266735673,0.0139690916985,0.0632094442844,0.113098278642,-0.1750536412,-0.132706061006,-0.0856633037329,-0.0371614843607,0.0120230941102,0.0621394664049,0.11485081166,-0.170897483826,-0.13879339397,-0.0894968286157,-0.0401790477335,0.0091452980414,0.0584745258093,0.107848778367,0.980000019073,0.981193602085,0.984017014503,0.98521476984,0.985833883286,0.980796158314,0.977000057697,0.977000117302,0.977749466896,0.984031021595,0.990402877331,0.994000077248,0.993937492371,0.993649959564,0.977000057697,0.979728996754,0.97999972105,0.978636085987,0.984076142311,0.993022024632,0.99386537075,0.977000057697,0.977795004845,0.98232626915,0.980040490627,0.982654511929,0.990999877453,0.994000017643,0.977000057697,0.977969884872,0.98003911972,0.980479836464,0.983386278152,0.993471860886,0.994000077248,0.976999998093,0.9806188941,0.983016908169,0.986611783504,0.99395608902,0.994000017643,0.994000136852,0.977000057697,0.977324128151,0.978085875511,0.982320189476,0.988217830658,0.993365824223,0.991600036621
1624448682514570840,3266,1624448682514365911,camera_rgb_optical_frame,7,-0.151079773903,-0.148693680763,-0.14495664835,-0.143504261971,-0.142121210694,-0.141076564789,-0.133058100939,-0.106155246496,-0.102240934968,-0.09874984622,-0.0962228477001,-0.0940220504999,-0.0915984064341,-0.0875620022416,-0.0597821176052,-0.0553649589419,-0.0515789650381,-0.0486152209342,-0.0461457259953,-0.0437330193818,-0.0409379079938,-0.0133570004255,-0.00785781815648,-0.00358583009802,-0.000513351347763,0.00178738322575,0.00374997104518,0.00568286236376,0.0331341587007,0.0408765152097,0.0456068143249,0.0483602620661,0.0500586405396,0.0512626580894,0.0522930249572,0.0795586705208,0.0926229059696,0.0967763066292,0.0982889533043,0.0988242551684,0.0989489927888,0.0989031866193,0.126000002027,0.153280138969,0.150586560369,0.149194985628,0.14800041914,0.146805867553,0.143064200878,-0.162770718336,-0.117056138813,-0.0714169964194,-0.0256580058485,0.0201120246202,0.0658915266395,0.110726676881,-0.174018472433,-0.123681075871,-0.0756637006998,-0.0284784249961,0.0184117089957,0.0653107613325,0.112703852355,-0.178427368402,-0.127985998988,-0.0790782943368,-0.0310037024319,0.0167024768889,0.0642359629273,0.111514516175,-0.181688174605,-0.130757257342,-0.0816597789526,-0.0331605710089,0.0151659380645,0.0634160935879,0.111261926591,-0.179232314229,-0.131695061922,-0.0836429968476,-0.0351447351277,0.0137057518587,0.0630005449057,0.112909093499,-0.175377294421,-0.13314768672,-0.0860724076629,-0.0374811254442,0.0118012586609,0.0619712471962,0.114556252956,-0.171733349562,-0.139445990324,-0.0900178179145,-0.0405086167157,0.00900916010141,0.0585269369185,0.107913337648,0.982250034809,0.981234788895,0.984168350697,0.985403835773,0.985209107399,0.980995893478,0.977000057697,0.976999998093,0.976999938488,0.983799576759,0.990625798702,0.994000017643,0.994000017643,0.993286848068,0.977000057697,0.980051934719,0.97999972105,0.976999998093,0.984830498695,0.992696464062,0.993723213673,0.977000057697,0.97745424509,0.982366085052,0.980390429497,0.982801020145,0.990999877453,0.994000017643,0.976999998093,0.97807341814,0.980046629906,0.980225145817,0.98400336504,0.993530154228,0.994000077248,0.976999938488,0.979759931564,0.983174324036,0.986607611179,0.993999958038,0.994000017643,0.994000196457,0.980000019073,0.977532923222,0.979705810547,0.984246373177,0.988979518414,0.993712663651,0.99220007658
1624448682608977480,3267,1624448682608577966,camera_rgb_optical_frame,7,-0.151105344296,-0.150005310774,-0.147045597434,-0.144085884094,-0.14220507443,-0.141013175249,-0.130953505635,-0.10710760206,-0.103195182979,-0.0997214540839,-0.0965690240264,-0.0937304869294,-0.0904588997364,-0.0846727639437,-0.060343362391,-0.0559463649988,-0.052076023072,-0.048738270998,-0.0456889495254,-0.0424191653728,-0.0383923128247,-0.0135410670191,-0.00817088410258,-0.00389800523408,-0.000619085156359,0.00213212240487,0.00486349174753,0.00788385421038,0.0333354622126,0.0407018996775,0.0452739708126,0.0480278134346,0.0499730333686,0.0518571585417,0.0541505217552,0.0801822319627,0.0923690423369,0.0962641835213,0.0974833294749,0.0978750362992,0.0984415858984,0.1004171893,0.126933336258,0.152327865362,0.149930387735,0.147766292095,0.145602211356,0.143616944551,0.143730133772,-0.163432195783,-0.116944596171,-0.0705262497067,-0.0241079032421,0.0223574843258,0.0688547790051,0.113182388246,-0.173820465803,-0.12341208756,-0.0750339925289,-0.0274795480072,0.0196721572429,0.0664697885513,0.112630881369,-0.178432136774,-0.127849295735,-0.0787180736661,-0.0304484553635,0.0173409022391,0.0647213533521,0.111464902759,-0.182236850262,-0.130834907293,-0.0815405473113,-0.0329371020198,0.0154185527936,0.0636098086834,0.111335583031,-0.179093018174,-0.131712913513,-0.0836721137166,-0.0351779609919,0.0136606022716,0.0629637464881,0.112958975136,-0.175430968404,-0.133251622319,-0.0862570405006,-0.037763223052,0.0114380680025,0.0616256073117,0.114582367241,-0.17080001533,-0.139605566859,-0.0903411954641,-0.0410559549928,0.00822928361595,0.0575182400644,0.106850840151,0.980599999428,0.983245432377,0.984252154827,0.985258877277,0.984410881996,0.980314731598,0.982166707516,0.977000057697,0.977000117302,0.983885884285,0.990632236004,0.994000017643,0.993887245655,0.993313193321,0.977000057697,0.980079591274,0.979999661446,0.979972660542,0.984745383263,0.992457091808,0.993741214275,0.977000057697,0.977053523064,0.982374846935,0.980918526649,0.982820928097,0.990999877453,0.994000017643,0.977000117302,0.977968156338,0.980033695698,0.980150163174,0.983384013176,0.993496716022,0.994000077248,0.977000057697,0.980552077293,0.983114004135,0.986268401146,0.993945002556,0.994000077248,0.994000136852,0.980000019073,0.977000057697,0.980683803558,0.985083937645,0.989484012127,0.993490278721,0.992875039577
1624448682683262339,3268,1624448682682018995,camera_rgb_optical_frame,7,-0.151667624712,-0.150097295642,-0.147141963243,-0.144186645746,-0.142187014222,-0.141056925058,-0.133058100939,-0.106993332505,-0.10323934257,-0.0998292639852,-0.0967388153076,-0.0940218940377,-0.0911629721522,-0.0865494981408,-0.0604057908058,-0.0560374706984,-0.0521969273686,-0.0489174537361,-0.0459987781942,-0.0430235639215,-0.0395360477269,-0.0137749901041,-0.00830782949924,-0.00400352245197,-0.000735298788641,0.00196780404076,0.00460353773087,0.00748198619112,0.0329221524298,0.0405846685171,0.0452259667218,0.0480119772255,0.0500017553568,0.0519879236817,0.0545031279325,0.0795695334673,0.0924983844161,0.0963107421994,0.097555488348,0.0980393067002,0.0988432839513,0.101524271071,0.126000002027,0.15352858603,0.149963125587,0.147859930992,0.145756721497,0.143821626902,0.143842056394,-0.164694294333,-0.118415504694,-0.0721987336874,-0.0259819570929,0.0202774275094,0.0665740892291,0.11196731776,-0.174542218447,-0.124403111637,-0.0761970579624,-0.0287033617496,0.0185824111104,0.0659962520003,0.114233732224,-0.178761720657,-0.128457650542,-0.0794830173254,-0.0312168486416,0.0167593248188,0.0645947754383,0.112088739872,-0.182024016976,-0.131182774901,-0.08206050843,-0.033440336585,0.0150769595057,0.0635347887874,0.1114301458,-0.179629892111,-0.132188931108,-0.0841359123588,-0.0355609469116,0.0134540582076,0.0630372837186,0.11339930445,-0.176126539707,-0.133807137609,-0.0867332741618,-0.0381215885282,0.0112629383802,0.0617609769106,0.115368463099,-0.17080001533,-0.140179812908,-0.0908684507012,-0.0414550751448,0.00795830506831,0.0573752261698,0.106833338737,0.977000057697,0.983200967312,0.984144330025,0.985087752342,0.984800517559,0.980859279633,0.977000057697,0.977000057697,0.977172136307,0.984091937542,0.990680813789,0.994000017643,0.993894159794,0.98981243372,0.977000057697,0.979999661446,0.97999972105,0.978114247322,0.98461908102,0.992451250553,0.992398202419,0.977000057697,0.977982342243,0.982305586338,0.980214953423,0.982824683189,0.990463316441,0.994000017643,0.977000057697,0.977000057697,0.980024456978,0.980208218098,0.983637988567,0.993410170078,0.994000077248,0.977000117302,0.981186032295,0.983018755913,0.986535251141,0.993985056877,0.994000017643,0.994000136852,0.980000019073,0.977000057697,0.98063570261,0.985040068626,0.989444434643,0.9934425354,0.992714345455
1624448682770787157,3269,1624448682770499944,camera_rgb_optical_frame,7,-0.151200011373,-0.149938166142,-0.146730706096,-0.1435469836,-0.142154067755,-0.141139030457,-0.130953505635,-0.107376530766,-0.103257700801,-0.0996002703905,-0.09634514153,-0.0936100333929,-0.0903927907348,-0.0845682770014,-0.0607333593071,-0.0561158284545,-0.052067540586,-0.0486232899129,-0.0455481335521,-0.0422538332641,-0.0381789281964,-0.0140654891729,-0.00840470939875,-0.00393077544868,-0.000532346079126,0.00229462538846,0.00510452268645,0.00819913391024,0.032645650208,0.0404932536185,0.045281495899,0.0481300577521,0.0501544587314,0.0521781630814,0.0545557364821,0.0793473720551,0.0924505740404,0.0964334458113,0.0976166203618,0.0980149880052,0.0988979414105,0.100912339985,0.126000002027,0.153528243303,0.150385081768,0.14788800478,0.14539091289,0.144486263394,0.14462429285,-0.163333341479,-0.116850741208,-0.0704484581947,-0.0240449011326,0.0224461518228,0.0689480751753,0.113182388246,-0.173786446452,-0.123351722956,-0.0749818459153,-0.0274347029626,0.0197158064693,0.066479191184,0.112504824996,-0.178257614374,-0.127787858248,-0.0786924958229,-0.0304278694093,0.0173725821078,0.0647480562329,0.111413314939,-0.182330071926,-0.130849614739,-0.0815724134445,-0.0329568609595,0.0154543388635,0.0637271329761,0.111501671374,-0.178735509515,-0.131708100438,-0.0837906897068,-0.0352814905345,0.0136744938791,0.0632044821978,0.11355804652,-0.175010859966,-0.133456602693,-0.0866007506847,-0.0380529090762,0.0113206459209,0.0618582554162,0.115614414215,-0.17080001533,-0.140506699681,-0.0911028012633,-0.041650030762,0.00780274160206,0.0572934709489,0.106809057295,0.980000019073,0.983257293701,0.984303832054,0.985340535641,0.984944581985,0.98143017292,0.98216676712,0.976999998093,0.977956652641,0.983980417252,0.988521873951,0.994000077248,0.994000017643,0.994000017643,0.977000057697,0.980139315128,0.97999972105,0.976999998093,0.983973741531,0.991977870464,0.994000017643,nan,0.978106379509,0.982359170914,0.980236232281,0.982830107212,0.990999877453,0.994000017643,0.977000117302,0.978231430054,0.980023026466,0.980154931545,0.98364007473,0.993459165096,0.994000077248,0.977000117302,0.980637669563,0.983058214188,0.986252009869,0.993999958038,0.994000077248,0.994000136852,0.980000019073,0.977001011372,0.980605185032,0.984944164753,0.989283204079,0.991565108299,0.992500066757
1624448682877851106,3270,1624448682877610921,camera_rgb_optical_frame,7,-0.151667624712,-0.149484246969,-0.146437644958,-0.143407672644,-0.14200539887,-0.141408026218,-0.132313713431,-0.109692230821,-0.104073002934,-0.0999561697245,-0.0966087654233,-0.0939472988248,-0.0910712331533,-0.0858814269304,-0.0625541210175,-0.0571593753994,-0.052705258131,-0.049123916775,-0.0461037866771,-0.0430481955409,-0.0393496267498,-0.0152976736426,-0.00930511485785,-0.00458157295361,-0.00107785337605,0.00170426105615,0.00433187000453,0.00717754941434,0.0318431481719,0.0398181602359,0.0447619333863,0.0476898141205,0.0496668145061,0.0514938645065,0.0536940395832,0.0789786800742,0.0919726714492,0.0961213335395,0.097408361733,0.0977793186903,0.0982827320695,0.100210532546,0.126000002027,0.152972519398,0.15034237504,0.148042976856,0.145759359002,0.143647223711,0.143239066005,-0.161902874708,-0.116120062768,-0.0703811794519,-0.0246416181326,0.0211728587747,0.0670075416565,0.111843250692,-0.180636629462,-0.125527769327,-0.0759301260114,-0.0282104499638,0.0188241731375,0.0655734762549,0.11221653223,-0.18144287169,-0.129424288869,-0.0796010866761,-0.0310942307115,0.0167608074844,0.0642456561327,0.111307069659,-0.18144287169,-0.131125405431,-0.0819557085633,-0.0333261974156,0.0150676332414,0.0633412674069,0.111266382039,-0.178740039468,-0.131678760052,-0.0837701335549,-0.035322483629,0.0134946573526,0.0627854019403,0.11276691407,-0.175385043025,-0.133079454303,-0.086123585701,-0.0376882664859,0.0114480815828,0.0615387558937,0.11426743865,-0.17080001533,-0.139130443335,-0.089956484735,-0.0407550707459,0.0084471758455,0.0576541088521,0.106907628477,0.977000057697,0.980627894402,0.983072578907,0.985531806946,0.985483825207,0.983218371868,0.977000057697,0.977000057697,0.977278828621,0.98405623436,0.990900635719,0.994000017643,0.993808925152,0.993304669857,0.977000057697,0.980318307877,0.979999661446,0.977842092514,0.98460072279,0.992559850216,0.99373883009,0.977000057697,0.977622389793,0.981874763966,0.980027258396,0.98280787468,0.990726470947,0.994000017643,0.977000057697,0.977000117302,0.980000019073,0.98019862175,0.983412504196,0.993308246136,0.994000017643,0.976999938488,0.980504572392,0.983045101166,0.986078083515,0.994000017643,0.994000017643,0.994000017643,0.980000019073,0.977000057697,0.979918837547,0.984391987324,0.988902211189,0.993033647537,0.993399977684
1624448682948357126,3271,1624448682948153972,camera_rgb_optical_frame,7,-0.150266677141,-0.148707643151,-0.144928440452,-0.143063634634,-0.142011299729,-0.141080841422,-0.13212762773,-0.10707680136,-0.102695144713,-0.0989616513252,-0.0962021276355,-0.0939325839281,-0.0913579314947,-0.0870200768113,-0.0607540942729,-0.0560344606638,-0.0520208925009,-0.0488506406546,-0.0461589843035,-0.0433982387185,-0.0401226356626,-0.0143921859562,-0.00866771023721,-0.00423682387918,-0.00102055445313,0.00154553132597,0.0040465965867,0.0067686997354,0.0320338830352,0.0399926267564,0.0447618626058,0.0474597141147,0.0493150651455,0.0512703955173,0.0536453425884,0.0784097239375,0.0918424725533,0.0958319380879,0.0967824831605,0.0969846248627,0.0980745702982,0.100521989167,0.124683812261,0.153135612607,0.149940922856,0.146853655577,0.143766388297,0.143521279097,0.143748566508,-0.164266675711,-0.118256777525,-0.0723368450999,-0.0263071060181,0.0197552405298,0.0658209770918,0.110726676881,-0.17412596941,-0.124254226685,-0.0763005316257,-0.0290249008685,0.0180207714438,0.065057978034,0.112414047122,-0.178400591016,-0.128333613276,-0.079586148262,-0.0315127335489,0.0162947624922,0.063976123929,0.111388802528,-0.181683033705,-0.131093502045,-0.0821977108717,-0.0337346531451,0.0146948965266,0.0631629377604,0.111325025558,-0.179109573364,-0.132159650326,-0.0843765512109,-0.0359230674803,0.0130565389991,0.0626557096839,0.113057427108,-0.175455674529,-0.134058952332,-0.0872257724404,-0.0386376008391,0.0107986181974,0.0613459311426,0.114789821208,-0.17074239254,-0.141394734383,-0.0918299779296,-0.0422001890838,0.0074296053499,0.0571395680308,0.106864772737,0.980000019073,0.981310546398,0.984487354755,0.985580503941,0.984696149826,0.981025636196,0.977000057697,0.977000176907,0.977493643761,0.983822762966,0.990095019341,0.994000017643,0.993594884872,0.993393182755,0.977000117302,0.980173289776,0.979999661446,0.976999998093,0.984132766724,0.992549717426,0.993769347668,0.977000057697,0.977000057697,0.98234307766,0.980137348175,0.982659161091,0.990999937057,0.994000017643,0.976999998093,0.977000057697,0.980003893375,0.980123698711,0.983474850655,0.993373811245,0.994000077248,0.976999938488,0.98088991642,0.982909977436,0.986325919628,0.993999898434,0.994000077248,0.994000136852,0.977000057697,0.977959990501,0.980373084545,0.983908891678,0.987444698811,0.993465721607,0.993000030518
