%time,field.header.seq,field.header.stamp,field.header.frame_id,field.size,field.x0,field.x1,field.x2,field.x3,field.x4,field.x5,field.x6,field.x7,field.x8,field.x9,field.x10,field.x11,field.x12,field.x13,field.x14,field.x15,field.y0,field.y1,field.y2,field.y3,field.y4,field.y5,field.y6,field.y7,field.y8,field.y9,field.y10,field.y11,field.y12,field.y13,field.y14,field.y15,field.z0,field.z1,field.z2,field.z3,field.z4,field.z5,field.z6,field.z7,field.z8,field.z9,field.z10,field.z11,field.z12,field.z13,field.z14,field.z15
1624449308277896508,4421,1624449308277208089,camera_rgb_optical_frame,4,-0.152133345604,-0.144460499287,-0.141691759229,-0.130620315671,-0.0652627497911,-0.0537275820971,-0.0477988645434,-0.0431803576648,0.0248052049428,0.0426117889583,0.0474042333663,0.0440711528063,0.115024775267,0.151965305209,0.150732859969,0.123639062047,-0.157733350992,-0.0664894133806,0.0250153150409,0.114721275866,-0.177532911301,-0.0799460783601,0.0156799443066,0.11273085326,-0.181055426598,-0.0914419218898,0.0049196803011,0.10916467011,-0.180885732174,-0.109685875475,-0.0137239675969,0.0745609551668,0.980000019073,0.985428094864,0.986366212368,0.982000052929,0.973548352718,0.978566646576,0.979446053505,0.990158259869,0.972274303436,0.979295790195,0.97697943449,0.991000056267,0.974000036716,0.984769225121,0.988493323326,0.991000056267
1624449308392826471,4422,1624449308392548084,camera_rgb_optical_frame,4,-0.151481345296,-0.144320458174,-0.141969814897,-0.132592856884,-0.0659606084228,-0.0542714707553,-0.0489511862397,-0.0458881482482,0.0244553908706,0.0421463660896,0.0463246889412,0.0405122451484,0.115024767816,0.152076855302,0.151591330767,0.121382862329,-0.155195266008,-0.0655700787902,0.0242884866893,0.112587630749,-0.177188009024,-0.0800190940499,0.0149749880657,0.112995028496,-0.18111461401,-0.0922932624817,0.00263552647084,0.102902814746,-0.180885732174,-0.110674858093,-0.0150424391031,0.0743352398276,0.975800037384,0.983433485031,0.985901117325,0.977000117302,0.972990870476,0.978650391102,0.977359890938,0.988000094891,0.972000002861,0.978962361813,0.976970791817,0.988000035286,0.974000036716,0.984518706799,0.98738515377,0.988000035286
1624449308481480461,4423,1624449308481183052,camera_rgb_optical_frame,4,-0.151574492455,-0.145527407527,-0.142074033618,-0.1301304847,-0.0660129785538,-0.0538387931883,-0.0468821451068,-0.0407055467367,0.0243683047593,0.0430673584342,0.0490897893906,0.0485720150173,0.114906989038,0.152650132775,0.151601925492,0.123876199126,-0.155296400189,-0.0640778020024,0.0272425301373,0.116087630391,-0.177229404449,-0.0792090445757,0.0163447801024,0.113028943539,-0.181150883436,-0.0918737500906,0.00431669037789,0.108752734959,-0.180700004101,-0.111451752484,-0.0159570015967,0.0739277303219,0.976400077343,0.983129620552,0.986299216747,0.983000040054,0.97323346138,0.976999878883,0.976014912128,0.986864447594,0.972187459469,0.977928340435,0.97544324398,0.987999975681,0.973000049591,0.983327209949,0.987318694592,0.987249910831
1624449308647748200,4424,1624449308647557020,camera_rgb_optical_frame,4,-0.11217353493,-0.148362338543,-0.142719998956,-0.140286207199,-0.0224565658718,-0.0409700162709,-0.0495532341301,-0.0620255135,0.0675178691745,0.0564920715988,0.0475025959313,0.0315782018006,0.152133345604,0.15191783011,0.151493340731,0.124205715954,-0.173356384039,-0.104552701116,-0.00682063819841,0.0910452455282,-0.180427789688,-0.0899276733398,0.00775019871071,0.113927803934,-0.18097358942,-0.0824804008007,0.0138212991878,0.11236795783,-0.163333341479,-0.0728416293859,0.0176474377513,0.102563805878,0.973399996758,0.981218218803,0.984203577042,0.975500047207,0.972446322441,0.976999819279,0.975611269474,0.986302852631,0.973284900188,0.97687214613,0.976370096207,nan,0.980000019073,0.984652519226,0.988000035286,0.987999975681
1624449308741334131,4425,1624449308740979909,camera_rgb_optical_frame,4,-0.151295050979,-0.14554528892,-0.142212048173,-0.133676856756,-0.0520989075303,-0.0485729910433,-0.0476432219148,-0.0481712706387,0.0522403456271,0.0509954541922,0.0483834221959,0.038818821311,0.152133345604,0.151931032538,0.151362642646,0.125852391124,-0.155010119081,-0.0653421357274,0.0244166422635,0.113453626633,-0.178246885538,-0.0746760368347,0.0210970919579,0.11433981359,-0.180927589536,-0.0762122124434,0.0203079544008,0.112122736871,-0.163333341479,-0.0695531964302,0.024224197492,0.112679049373,0.974600017071,0.983961045742,0.986099243164,0.976437628269,0.972960174084,0.976999878883,0.976054012775,0.986267209053,0.973084628582,0.976857125759,0.976999938488,0.987999975681,0.980000019073,0.98473739624,0.987147629261,0.987999975681
1624449308871154297,4426,1624449308870778083,camera_rgb_optical_frame,4,-0.112127818167,-0.147354334593,-0.142606109381,-0.140501916409,-0.022711455822,-0.0419273748994,-0.0528450496495,-0.070678807795,0.0669799223542,0.055201344192,0.0438320972025,0.0233957190067,0.151667624712,0.151920735836,0.149576365948,0.113855242729,-0.173285156488,-0.104606322944,-0.0100232297555,0.0846733376384,-0.180546015501,-0.0905821248889,0.00642305985093,0.114555835724,-0.180885732174,-0.0835992246866,0.0117417620495,0.110812686384,-0.162833347917,-0.074670791626,0.0133305229247,0.0912723839283,0.973000049591,0.977846741676,0.986837625504,0.977000057697,0.973179399967,0.977741718292,0.976999878883,0.985443353653,0.974000036716,0.978537023067,0.979851126671,0.988000035286,0.977000057697,0.984671235085,0.988000035286,0.988000035286
1624449308969331056,4427,1624449308968944072,camera_rgb_optical_frame,4,-0.151481345296,-0.144277662039,-0.141681402922,-0.133058100939,-0.0659880042076,-0.0542333684862,-0.0488475523889,-0.0459266044199,0.0243950728327,0.0421797446907,0.0464511737227,0.0409791655838,0.11494794488,0.152106106281,0.151493340731,0.121751435101,-0.155200958252,-0.0661218911409,0.0231906548142,0.11165715009,-0.17718167603,-0.0801378190517,0.0147297205403,0.112305335701,-0.181084126234,-0.0919774249196,0.00356070999987,0.105036079884,-0.180761918426,-0.110248483717,-0.0135455345735,0.0745609551668,0.975800037384,0.98401504755,0.986615180969,0.977000057697,0.973023951054,0.977540373802,0.979423522949,0.991000056267,0.97238522768,0.979999959469,0.977000057697,0.991000056267,0.973333358765,0.98424911499,0.988000035286,0.991000056267
1624449309069884428,4428,1624449309069657087,camera_rgb_optical_frame,4,-0.10501357168,-0.147962614894,-0.142679795623,-0.141652390361,-0.0183956865221,-0.0417396090925,-0.0556714236736,-0.0798739045858,0.0684462711215,0.0550712943077,0.0416076146066,0.0161271635443,0.152132868767,0.151970893145,0.150903433561,0.110425718129,-0.174196451902,-0.114140830934,-0.0219838712364,0.0703571438789,-0.180864155293,-0.0948826223612,0.00149084778968,0.114202007651,-0.18057577312,-0.086016356945,0.00862787757069,0.107433654368,-0.166090011597,-0.0772349014878,0.0116033637896,0.0877742990851,0.974143087864,0.978280603886,0.989639759064,0.98500007391,0.973294019699,0.978232204914,0.978997707367,0.989054501057,0.972331047058,0.979464113712,0.980477690697,0.991000056267,0.977000057697,0.985260605812,0.989239692688,0.990999996662
1624449309169690867,4429,1624449309168981075,camera_rgb_optical_frame,4,-0.151481345296,-0.144267335534,-0.14248304069,-0.132043391466,-0.0660990700126,-0.0538194067776,-0.0475191175938,-0.0420864149928,0.0239189602435,0.0426078923047,0.0483123995364,0.0469049140811,0.114097155631,0.152019619942,0.151255905628,0.123481757939,-0.155199810863,-0.0655641555786,0.0243264827877,0.112723618746,-0.177171617746,-0.0811081007123,0.0134975863621,0.112702526152,-0.18112808466,-0.0951942130923,-0.00193056429271,0.100644722581,-0.180885732174,-0.116610094905,-0.0266703553498,0.0526960343122,0.975800037384,0.984077394009,0.990776181221,0.981777846813,0.973597049713,0.978152453899,0.9801222682,0.990084469318,0.972000002861,0.977453827858,0.979999661446,0.991000115871,0.974000096321,0.984142899513,0.988498985767,0.991000115871
1624449309245075292,4430,1624449309244683980,camera_rgb_optical_frame,4,-0.151667624712,-0.144955381751,-0.142233967781,-0.135770782828,-0.0495920218527,-0.048580173403,-0.0505039095879,-0.0562543980777,0.0544175431132,0.0507306195796,0.0450528971851,0.0290730912238,0.154000014067,0.152032211423,0.150911793113,0.110897623003,-0.160972386599,-0.0724302455783,0.016307214275,0.104617670178,-0.178601562977,-0.0790593698621,0.0158430766314,0.113213099539,-0.180729225278,-0.0810487493873,0.0129113616422,0.108143463731,-0.163333341479,-0.0773177519441,0.00870765838772,0.0825833380222,0.977000057697,0.984612464905,0.985614955425,0.976437628269,0.972907423973,0.978294014931,0.980044066906,0.989798545837,0.972405791283,0.978636801243,0.980591833591,0.991000056267,0.980000019073,0.985391438007,0.989222109318,0.991000056267
