%time,field.header.seq,field.header.stamp,field.header.frame_id,field.size,field.states0,field.states1,field.states2,field.states3,field.states4,field.states5,field.states6,field.states7,field.states8,field.states9,field.states10,field.states11,field.states12,field.states13,field.states14,field.states15,field.states16,field.states17,field.states18,field.states19,field.states20,field.states21,field.states22,field.states23,field.states24,field.states25,field.states26,field.states27,field.states28,field.states29,field.states30,field.states31,field.states32,field.states33,field.states34,field.states35,field.states36,field.states37,field.states38,field.states39,field.states40,field.states41,field.states42,field.states43,field.states44,field.states45,field.states46,field.states47,field.states48,field.states49,field.states50,field.states51,field.states52,field.states53,field.states54,field.states55,field.states56,field.states57,field.states58,field.states59,field.states60,field.states61,field.states62,field.states63,field.states64,field.states65,field.states66,field.states67,field.states68,field.states69,field.states70,field.states71,field.states72,field.states73,field.states74,field.states75,field.states76,field.states77,field.states78,field.states79,field.states80,field.states81,field.states82,field.states83,field.states84,field.states85,field.states86,field.states87,field.states88,field.states89,field.states90,field.states91,field.states92,field.states93,field.states94,field.states95
1624449277736338384,4935,1624449281147483648,iri_wam_link_base,4,-0.136338353157,-0.0475164540112,0.0458042174578,0.136917307973,-0.147342786193,-0.048772867769,0.0477260760963,0.143561303616,-0.14671356976,-0.0476884618402,0.0505372658372,0.150977790356,-0.142376974225,-0.0460109040141,0.0511991456151,0.146255925298,-0.407244861126,-0.389727830887,-0.388360768557,-0.397058755159,-0.40615901351,-0.393239885569,-0.391111284494,-0.398565173149,-0.402958452702,-0.404515326023,-0.399795413017,-0.401596009731,-0.406261563301,-0.40788564086,-0.406461924314,-0.399019300938,-0.0749885514379,-0.0893151834607,-0.0917855650187,-0.0863128527999,0.016242204234,0.0105975978076,0.00768080633134,0.00689907744527,0.108514614403,0.107708774507,0.104950413108,0.1000867486,0.200508266687,0.20682887733,0.20430739224,0.189323887229,0.00550609175116,-0.0122222322971,-0.00270504294895,-0.000951600959525,0.00073461746797,-0.00633359327912,-0.00375196151435,0.00403970805928,-0.00471071479842,-0.00953016709536,-0.0106278164312,0.00291861011647,0.0,-0.0166063178331,-0.0321267321706,-0.0452149584889,0.0141738308594,-0.0199325941503,-0.0120804850012,0.0065706577152,-0.010357988067,-0.000776303466409,-0.0114274704829,0.0101186875254,-0.000134299712954,-0.000190143226064,-0.000432393950177,-9.28103472688e-05,0.0,0.0114345494658,0.00853874813765,0.0190408676863,0.0512614920735,-0.0105130821466,0.00547354901209,0.00351003021933,0.0329792015254,0.0124843614176,0.013954567723,0.0185005348176,0.0165747571737,0.0133623788133,0.0195291545242,0.0340240858495,0.0,0.00490449601784,0.0167697668076,0.0244584754109
1624449277786417896,4936,1624449281147483648,iri_wam_link_base,4,-0.135371923447,-0.0434059351683,0.0492340475321,0.139546409249,-0.147143870592,-0.047239869833,0.0488334260881,0.142786428332,-0.14562395215,-0.0470168963075,0.0507957488298,0.150983184576,-0.142034083605,-0.0461374521255,0.050465285778,0.145324036479,-0.410038083792,-0.389230102301,-0.390821695328,-0.401026874781,-0.407228350639,-0.394347965717,-0.391986846924,-0.399396449327,-0.405858129263,-0.40450194478,-0.400067031384,-0.401600539684,-0.406258970499,-0.408249974251,-0.407818853855,-0.399033069611,-0.0816473886371,-0.0876493453979,-0.0923474803567,-0.0848120227456,0.0120784882456,0.0096896532923,0.00754487887025,0.00837538577616,0.106745816767,0.106722727418,0.104395583272,0.10124181211,0.201111122966,0.206097573042,0.20205052197,0.189373791218,0.00548484036699,0.0233286898583,0.0194655340165,0.0149211063981,0.0011289184913,0.00870032142848,0.0062846140936,-0.00439769914374,0.00618397677317,0.00381137896329,0.00146698509343,3.06141628243e-05,0.00194602913689,-0.000718206574675,-0.00416492158547,-0.0052888081409,-0.0158525556326,0.00282479100861,-0.0139666553587,-0.0225205235183,-0.00606887741014,-0.0062887580134,-0.00496913539246,-0.00471779471263,-0.0164567194879,7.59434260544e-05,-0.00154153315816,-2.57091323874e-05,1.47150958583e-05,-0.00206772470847,-0.00770106911659,-7.81422277214e-05,-0.037791326642,0.00945423729718,-0.00318907410838,0.00851775705814,-0.0236306041479,-0.00515291560441,-0.000771437829826,0.00837858673185,-0.0100385705009,-0.00559617625549,-0.00314886122942,0.00655540591106,0.0034214288462,-0.00415041809902,-0.0128085603938,0.000283223314909
1624449277836333112,4937,1624449281147483648,iri_wam_link_base,4,-0.135371923447,-0.0434059351683,0.0492340475321,0.139546409249,-0.147143870592,-0.047239869833,0.0488334260881,0.142786428332,-0.14562395215,-0.0470168963075,0.0507957488298,0.150983184576,-0.142034083605,-0.0461374521255,0.050465285778,0.145324036479,-0.410038083792,-0.389230102301,-0.390821695328,-0.401026874781,-0.407228350639,-0.394347965717,-0.391986846924,-0.399396449327,-0.405858129263,-0.40450194478,-0.400067031384,-0.401600539684,-0.406258970499,-0.408249974251,-0.407818853855,-0.399033069611,-0.0816473886371,-0.0876493453979,-0.0923474803567,-0.0848120227456,0.0120784882456,0.0096896532923,0.00754487887025,0.00837538577616,0.106745816767,0.106722727418,0.104395583272,0.10124181211,0.201111122966,0.206097573042,0.20205052197,0.189373791218,0.00548484036699,0.0233286898583,0.0194655340165,0.0149211063981,0.0011289184913,0.00870032142848,0.0062846140936,-0.00439769914374,0.00618397677317,0.00381137896329,0.00146698509343,3.06141628243e-05,0.00194602913689,-0.000718206574675,-0.00416492158547,-0.0052888081409,-0.0158525556326,0.00282479100861,-0.0139666553587,-0.0225205235183,-0.00606887741014,-0.0062887580134,-0.00496913539246,-0.00471779471263,-0.0164567194879,7.59434260544e-05,-0.00154153315816,-2.57091323874e-05,1.47150958583e-05,-0.00206772470847,-0.00770106911659,-7.81422277214e-05,-0.037791326642,0.00945423729718,-0.00318907410838,0.00851775705814,-0.0236306041479,-0.00515291560441,-0.000771437829826,0.00837858673185,-0.0100385705009,-0.00559617625549,-0.00314886122942,0.00655540591106,0.0034214288462,-0.00415041809902,-0.0128085603938,0.000283223314909
1624449277886363607,4938,1624449281147483648,iri_wam_link_base,4,-0.135371923447,-0.0434059351683,0.0492340475321,0.139546409249,-0.147143870592,-0.047239869833,0.0488334260881,0.142786428332,-0.14562395215,-0.0470168963075,0.0507957488298,0.150983184576,-0.142034083605,-0.0461374521255,0.050465285778,0.145324036479,-0.410038083792,-0.389230102301,-0.390821695328,-0.401026874781,-0.407228350639,-0.394347965717,-0.391986846924,-0.399396449327,-0.405858129263,-0.40450194478,-0.400067031384,-0.401600539684,-0.406258970499,-0.408249974251,-0.407818853855,-0.399033069611,-0.0816473886371,-0.0876493453979,-0.0923474803567,-0.0848120227456,0.0120784882456,0.0096896532923,0.00754487887025,0.00837538577616,0.106745816767,0.106722727418,0.104395583272,0.10124181211,0.201111122966,0.206097573042,0.20205052197,0.189373791218,0.00548484036699,0.0233286898583,0.0194655340165,0.0149211063981,0.0011289184913,0.00870032142848,0.0062846140936,-0.00439769914374,0.00618397677317,0.00381137896329,0.00146698509343,3.06141628243e-05,0.00194602913689,-0.000718206574675,-0.00416492158547,-0.0052888081409,-0.0158525556326,0.00282479100861,-0.0139666553587,-0.0225205235183,-0.00606887741014,-0.0062887580134,-0.00496913539246,-0.00471779471263,-0.0164567194879,7.59434260544e-05,-0.00154153315816,-2.57091323874e-05,1.47150958583e-05,-0.00206772470847,-0.00770106911659,-7.81422277214e-05,-0.037791326642,0.00945423729718,-0.00318907410838,0.00851775705814,-0.0236306041479,-0.00515291560441,-0.000771437829826,0.00837858673185,-0.0100385705009,-0.00559617625549,-0.00314886122942,0.00655540591106,0.0034214288462,-0.00415041809902,-0.0128085603938,0.000283223314909
1624449277936391597,4939,1624449281147483648,iri_wam_link_base,4,-0.135322362185,-0.0441218279302,0.0479172058403,0.138517767191,-0.146677151322,-0.0467961728573,0.0496717765927,0.145335301757,-0.14552398026,-0.0458067543805,0.0524888336658,0.150054246187,-0.142376974225,-0.0435050688684,0.0561437644064,0.153623193502,-0.410041064024,-0.392497420311,-0.390934705734,-0.401034653187,-0.408578246832,-0.395161420107,-0.392331063747,-0.401297241449,-0.406264841557,-0.40448141098,-0.399675995111,-0.401591151953,-0.406261563301,-0.409302085638,-0.407706946135,-0.401901245117,-0.0807230100036,-0.0891619101167,-0.0927146673203,-0.0866205468774,0.0125460885465,0.00878172554076,0.00568874925375,0.00434882938862,0.106627963483,0.10598538816,0.102268517017,0.0955010727048,0.200508266687,0.206293255091,0.201869428158,0.18652112782,0.000341962091625,-0.00493950676173,-0.00908592622727,-0.00709741003811,0.00322026317008,0.00306141423061,0.005784438923,0.0175866819918,0.000689784646966,0.00834972038865,0.0116819227114,-0.00640947604552,-0.00236587179825,0.0181628819555,0.0391802862287,0.0572624057531,-2.05629639822e-05,-0.0225437954068,-0.000779747613706,-5.36693369213e-05,-0.0093139950186,-0.00561266113073,-0.0023750225082,-0.0131150586531,-0.00280622788705,0.000141678829095,0.00269806664437,6.47733395454e-05,-1.78897789738e-05,-0.00725934328511,0.000772139348555,-0.0197897963226,0.00637801457196,-0.0104363728315,-0.00253351149149,-0.0124784298241,0.00322634191252,-0.00626450730488,-0.0128068970516,-0.0277823768556,-0.000813162419945,-0.00508748320863,-0.0146763017401,-0.0396098718047,-0.00415957951918,0.00135016429704,-0.00124950858299,-0.0196827668697
1624449277986378231,4940,1624449281147483648,iri_wam_link_base,4,-0.135322362185,-0.0441218279302,0.0479172058403,0.138517767191,-0.146677151322,-0.0467961728573,0.0496717765927,0.145335301757,-0.14552398026,-0.0458067543805,0.0524888336658,0.150054246187,-0.142376974225,-0.0435050688684,0.0561437644064,0.153623193502,-0.410041064024,-0.392497420311,-0.390934705734,-0.401034653187,-0.408578246832,-0.395161420107,-0.392331063747,-0.401297241449,-0.406264841557,-0.40448141098,-0.399675995111,-0.401591151953,-0.406261563301,-0.409302085638,-0.407706946135,-0.401901245117,-0.0807230100036,-0.0891619101167,-0.0927146673203,-0.0866205468774,0.0125460885465,0.00878172554076,0.00568874925375,0.00434882938862,0.106627963483,0.10598538816,0.102268517017,0.0955010727048,0.200508266687,0.206293255091,0.201869428158,0.18652112782,0.000341962091625,-0.00493950676173,-0.00908592622727,-0.00709741003811,0.00322026317008,0.00306141423061,0.005784438923,0.0175866819918,0.000689784646966,0.00834972038865,0.0116819227114,-0.00640947604552,-0.00236587179825,0.0181628819555,0.0391802862287,0.0572624057531,-2.05629639822e-05,-0.0225437954068,-0.000779747613706,-5.36693369213e-05,-0.0093139950186,-0.00561266113073,-0.0023750225082,-0.0131150586531,-0.00280622788705,0.000141678829095,0.00269806664437,6.47733395454e-05,-1.78897789738e-05,-0.00725934328511,0.000772139348555,-0.0197897963226,0.00637801457196,-0.0104363728315,-0.00253351149149,-0.0124784298241,0.00322634191252,-0.00626450730488,-0.0128068970516,-0.0277823768556,-0.000813162419945,-0.00508748320863,-0.0146763017401,-0.0396098718047,-0.00415957951918,0.00135016429704,-0.00124950858299,-0.0196827668697
1624449278036433406,4941,1624449282147483648,iri_wam_link_base,4,-0.136211156845,-0.0473236329854,0.0462050959468,0.138110205531,-0.148096054792,-0.0483726151288,0.0485497266054,0.144574850798,-0.145742729306,-0.04639249295,0.0519805178046,0.149828314781,-0.142376974225,-0.0435556508601,0.0560417883098,0.153108879924,-0.409278780222,-0.392648041248,-0.390578895807,-0.404042214155,-0.406532675028,-0.395237058401,-0.392953932285,-0.399252682924,-0.405712217093,-0.404493451118,-0.399738281965,-0.401592433453,-0.406261563301,-0.408999562263,-0.407151848078,-0.401905208826,-0.0744529291987,-0.0890934467316,-0.0938620120287,-0.0862964391708,0.0166789125651,0.010058356449,0.00573445670307,0.00432103313506,0.108671940863,0.106851145625,0.10236877203,0.0950001329184,0.200508266687,0.206338450313,0.201860576868,0.185616850853,-0.00844581983984,-0.0304253268987,-0.0162694174796,-0.00387287675403,-0.0134832076728,-0.0149802286178,-0.0106623414904,-0.00722622685134,-0.00207867473364,-0.00556601257995,-0.00483029894531,-0.00214692554437,0.0,-0.000480658141896,-0.000969033397269,-0.00488729262725,0.00724364351481,-0.00143128365744,0.00338110327721,-0.028579512611,0.0194381568581,-0.000718756986316,-0.0059188422747,0.0194285288453,0.00525134382769,-0.000114412068797,-0.000591884192545,-1.21775219668e-05,0.0,0.0028747448232,0.00527484947816,-3.76653588319e-05,0.0595817826688,0.00065057707252,-0.0109027056023,0.00307985115796,0.0392723865807,0.01213125512,0.000434337533079,-0.000264135422185,0.0194230061024,0.00822690781206,0.000952678732574,-0.00476020760834,0.0,0.000429470062954,-8.41098662931e-05,-0.00859294086695
1624449278086340201,4942,1624449282147483648,iri_wam_link_base,4,-0.136211156845,-0.0473236329854,0.0462050959468,0.138110205531,-0.148096054792,-0.0483726151288,0.0485497266054,0.144574850798,-0.145742729306,-0.04639249295,0.0519805178046,0.149828314781,-0.142376974225,-0.0435556508601,0.0560417883098,0.153108879924,-0.409278780222,-0.392648041248,-0.390578895807,-0.404042214155,-0.406532675028,-0.395237058401,-0.392953932285,-0.399252682924,-0.405712217093,-0.404493451118,-0.399738281965,-0.401592433453,-0.406261563301,-0.408999562263,-0.407151848078,-0.401905208826,-0.0744529291987,-0.0890934467316,-0.0938620120287,-0.0862964391708,0.0166789125651,0.010058356449,0.00573445670307,0.00432103313506,0.108671940863,0.106851145625,0.10236877203,0.0950001329184,0.200508266687,0.206338450313,0.201860576868,0.185616850853,-0.00844581983984,-0.0304253268987,-0.0162694174796,-0.00387287675403,-0.0134832076728,-0.0149802286178,-0.0106623414904,-0.00722622685134,-0.00207867473364,-0.00556601257995,-0.00483029894531,-0.00214692554437,0.0,-0.000480658141896,-0.000969033397269,-0.00488729262725,0.00724364351481,-0.00143128365744,0.00338110327721,-0.028579512611,0.0194381568581,-0.000718756986316,-0.0059188422747,0.0194285288453,0.00525134382769,-0.000114412068797,-0.000591884192545,-1.21775219668e-05,0.0,0.0028747448232,0.00527484947816,-3.76653588319e-05,0.0595817826688,0.00065057707252,-0.0109027056023,0.00307985115796,0.0392723865807,0.01213125512,0.000434337533079,-0.000264135422185,0.0194230061024,0.00822690781206,0.000952678732574,-0.00476020760834,0.0,0.000429470062954,-8.41098662931e-05,-0.00859294086695
1624449278136389160,4943,1624449282147483648,iri_wam_link_base,4,-0.136211156845,-0.0473236329854,0.0462050959468,0.138110205531,-0.148096054792,-0.0483726151288,0.0485497266054,0.144574850798,-0.145742729306,-0.04639249295,0.0519805178046,0.149828314781,-0.142376974225,-0.0435556508601,0.0560417883098,0.153108879924,-0.409278780222,-0.392648041248,-0.390578895807,-0.404042214155,-0.406532675028,-0.395237058401,-0.392953932285,-0.399252682924,-0.405712217093,-0.404493451118,-0.399738281965,-0.401592433453,-0.406261563301,-0.408999562263,-0.407151848078,-0.401905208826,-0.0744529291987,-0.0890934467316,-0.0938620120287,-0.0862964391708,0.0166789125651,0.010058356449,0.00573445670307,0.00432103313506,0.108671940863,0.106851145625,0.10236877203,0.0950001329184,0.200508266687,0.206338450313,0.201860576868,0.185616850853,-0.00844581983984,-0.0304253268987,-0.0162694174796,-0.00387287675403,-0.0134832076728,-0.0149802286178,-0.0106623414904,-0.00722622685134,-0.00207867473364,-0.00556601257995,-0.00483029894531,-0.00214692554437,0.0,-0.000480658141896,-0.000969033397269,-0.00488729262725,0.00724364351481,-0.00143128365744,0.00338110327721,-0.028579512611,0.0194381568581,-0.000718756986316,-0.0059188422747,0.0194285288453,0.00525134382769,-0.000114412068797,-0.000591884192545,-1.21775219668e-05,0.0,0.0028747448232,0.00527484947816,-3.76653588319e-05,0.0595817826688,0.00065057707252,-0.0109027056023,0.00307985115796,0.0392723865807,0.01213125512,0.000434337533079,-0.000264135422185,0.0194230061024,0.00822690781206,0.000952678732574,-0.00476020760834,0.0,0.000429470062954,-8.41098662931e-05,-0.00859294086695
1624449278186363268,4944,1624449282147483648,iri_wam_link_base,4,-0.136211156845,-0.0473236329854,0.0462050959468,0.138110205531,-0.148096054792,-0.0483726151288,0.0485497266054,0.144574850798,-0.145742729306,-0.04639249295,0.0519805178046,0.149828314781,-0.142376974225,-0.0435556508601,0.0560417883098,0.153108879924,-0.409278780222,-0.392648041248,-0.390578895807,-0.404042214155,-0.406532675028,-0.395237058401,-0.392953932285,-0.399252682924,-0.405712217093,-0.404493451118,-0.399738281965,-0.401592433453,-0.406261563301,-0.408999562263,-0.407151848078,-0.401905208826,-0.0744529291987,-0.0890934467316,-0.0938620120287,-0.0862964391708,0.0166789125651,0.010058356449,0.00573445670307,0.00432103313506,0.108671940863,0.106851145625,0.10236877203,0.0950001329184,0.200508266687,0.206338450313,0.201860576868,0.185616850853,-0.00844581983984,-0.0304253268987,-0.0162694174796,-0.00387287675403,-0.0134832076728,-0.0149802286178,-0.0106623414904,-0.00722622685134,-0.00207867473364,-0.00556601257995,-0.00483029894531,-0.00214692554437,0.0,-0.000480658141896,-0.000969033397269,-0.00488729262725,0.00724364351481,-0.00143128365744,0.00338110327721,-0.028579512611,0.0194381568581,-0.000718756986316,-0.0059188422747,0.0194285288453,0.00525134382769,-0.000114412068797,-0.000591884192545,-1.21775219668e-05,0.0,0.0028747448232,0.00527484947816,-3.76653588319e-05,0.0595817826688,0.00065057707252,-0.0109027056023,0.00307985115796,0.0392723865807,0.01213125512,0.000434337533079,-0.000264135422185,0.0194230061024,0.00822690781206,0.000952678732574,-0.00476020760834,0.0,0.000429470062954,-8.41098662931e-05,-0.00859294086695
