%time,field.header.seq,field.header.stamp,field.header.frame_id,field.size,field.states0,field.states1,field.states2,field.states3,field.states4,field.states5,field.states6,field.states7,field.states8,field.states9,field.states10,field.states11,field.states12,field.states13,field.states14,field.states15,field.states16,field.states17,field.states18,field.states19,field.states20,field.states21,field.states22,field.states23,field.states24,field.states25,field.states26,field.states27,field.states28,field.states29,field.states30,field.states31,field.states32,field.states33,field.states34,field.states35,field.states36,field.states37,field.states38,field.states39,field.states40,field.states41,field.states42,field.states43,field.states44,field.states45,field.states46,field.states47,field.states48,field.states49,field.states50,field.states51,field.states52,field.states53,field.states54,field.states55,field.states56,field.states57,field.states58,field.states59,field.states60,field.states61,field.states62,field.states63,field.states64,field.states65,field.states66,field.states67,field.states68,field.states69,field.states70,field.states71,field.states72,field.states73,field.states74,field.states75,field.states76,field.states77,field.states78,field.states79,field.states80,field.states81,field.states82,field.states83,field.states84,field.states85,field.states86,field.states87,field.states88,field.states89,field.states90,field.states91,field.states92,field.states93,field.states94,field.states95
1624449031236315393,5,0,iri_wam_link_base,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624449031286341341,6,0,iri_wam_link_base,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624449031336405570,7,1624449035147483648,iri_wam_link_base,4,-0.0325178876519,0.0599632300436,0.152447730303,0.241400003433,-0.0434376224875,0.0545402802527,0.150738015771,0.247184664011,-0.0468996688724,0.0508974976838,0.148779392242,0.251211822033,-0.0469081029296,0.0471699759364,0.142270222306,0.2352181077,-0.419333279133,-0.402999937534,-0.403044462204,-0.419999957085,-0.415305435658,-0.409000039101,-0.40943390131,-0.414477169514,-0.416858673096,-0.410648703575,-0.416197955608,-0.415103495121,-0.417499899864,-0.419859349728,-0.419999957085,-0.416333258152,0.0876126885414,0.0872873663902,0.0863324999809,0.0968666523695,0.181602418423,0.184272646904,0.186544284225,0.191697925329,0.277486622334,0.281656503677,0.283874064684,0.286659240723,0.372171908617,0.38099271059,0.38063621521,0.371439039707,-2.00177947135e-11,3.69129657396e-11,9.38458061261e-11,1.48604240024e-10,-2.6739910633e-11,3.35746326574e-11,9.27933216377e-11,1.52165238743e-10,-2.88711242413e-11,3.13321590895e-11,9.15876055552e-11,1.54644325123e-10,-2.88763162687e-11,2.90375223866e-11,8.75806024925e-11,1.44798700807e-10,-2.58138760367e-10,-2.48084081056e-10,-2.48111475809e-10,-2.58549182064e-10,-2.55659271531e-10,-2.51777709792e-10,-2.52044773941e-10,-2.55149373851e-10,-2.56615423355e-10,-2.5279262017e-10,-2.5620869315e-10,-2.55534954308e-10,-2.57010163152e-10,-2.58462612424e-10,-2.58549182064e-10,-2.56291987633e-10,5.39337879912e-11,5.37335211048e-11,5.31457135244e-11,5.96304672307e-11,1.11793241331e-10,1.13437016724e-10,1.14835418952e-10,1.18007964511e-10,1.70818914569e-10,1.73385861224e-10,1.74750977577e-10,1.7646552275e-10,2.29106553173e-10,2.34536584598e-10,2.34317121262e-10,2.2865540017e-10
1624449031386347104,8,1624449035147483648,iri_wam_link_base,4,-0.0325178876519,0.0599632300436,0.152447730303,0.241400003433,-0.0434376224875,0.0545402802527,0.150738015771,0.247184664011,-0.0468996688724,0.0508974976838,0.148779392242,0.251211822033,-0.0469081029296,0.0471699759364,0.142270222306,0.2352181077,-0.419333279133,-0.402999937534,-0.403044462204,-0.419999957085,-0.415305435658,-0.409000039101,-0.40943390131,-0.414477169514,-0.416858673096,-0.410648703575,-0.416197955608,-0.415103495121,-0.417499899864,-0.419859349728,-0.419999957085,-0.416333258152,0.0876126885414,0.0872873663902,0.0863324999809,0.0968666523695,0.181602418423,0.184272646904,0.186544284225,0.191697925329,0.277486622334,0.281656503677,0.283874064684,0.286659240723,0.372171908617,0.38099271059,0.38063621521,0.371439039707,-2.00177947135e-11,3.69129657396e-11,9.38458061261e-11,1.48604240024e-10,-2.6739910633e-11,3.35746326574e-11,9.27933216377e-11,1.52165238743e-10,-2.88711242413e-11,3.13321590895e-11,9.15876055552e-11,1.54644325123e-10,-2.88763162687e-11,2.90375223866e-11,8.75806024925e-11,1.44798700807e-10,-2.58138760367e-10,-2.48084081056e-10,-2.48111475809e-10,-2.58549182064e-10,-2.55659271531e-10,-2.51777709792e-10,-2.52044773941e-10,-2.55149373851e-10,-2.56615423355e-10,-2.5279262017e-10,-2.5620869315e-10,-2.55534954308e-10,-2.57010163152e-10,-2.58462612424e-10,-2.58549182064e-10,-2.56291987633e-10,5.39337879912e-11,5.37335211048e-11,5.31457135244e-11,5.96304672307e-11,1.11793241331e-10,1.13437016724e-10,1.14835418952e-10,1.18007964511e-10,1.70818914569e-10,1.73385861224e-10,1.74750977577e-10,1.7646552275e-10,2.29106553173e-10,2.34536584598e-10,2.34317121262e-10,2.2865540017e-10
1624449031436353674,9,1624449035147483648,iri_wam_link_base,4,-0.164671242237,-0.0721310600638,0.0207575596869,0.110107056797,-0.173423677683,-0.0758176147938,0.020629324019,0.117689959705,-0.173884347081,-0.0783534571528,0.0200077090412,0.12368735671,-0.176387950778,-0.0832151770592,0.0137950312346,0.108857348561,-0.40366306901,-0.385351449251,-0.383282482624,-0.398360192776,-0.399659901857,-0.39227771759,-0.390310764313,-0.39306423068,-0.40192168951,-0.393407404423,-0.39806702733,-0.394118994474,-0.405225127935,-0.404204517603,-0.402086704969,-0.397670120001,-0.0864775702357,-0.0889613851905,-0.0921443402767,-0.0838417261839,0.00497769191861,0.00682196393609,0.00760763324797,0.0109197199345,0.098160803318,0.103666052222,0.10480273515,0.105743303895,0.191331788898,0.204750955105,0.202262967825,0.190320581198,-2.05158615112,-2.05066919327,-2.04439544678,-2.03822875023,-2.0179400444,-2.02371263504,-2.01984381676,-2.0103123188,-1.97134613991,-2.00652837753,-1.99908781052,-1.97972583771,-2.01008176804,-2.02413606644,-1.99448513985,-1.96166014671,0.243268758059,0.273980110884,0.306790560484,0.335941821337,0.242885679007,0.259602040052,0.296872973442,0.332420498133,0.231885954738,0.267658799887,0.281469643116,0.325769305229,0.190557017922,0.243030026555,0.278090387583,0.289731830359,-2.70262646675,-2.73613548279,-2.77072477341,-2.80536794662,-2.74197220802,-2.75479459763,-2.77786302567,-2.80645179749,-2.78390455246,-2.76317405701,-2.7799539566,-2.80859017372,-2.8074131012,-2.73602676392,-2.76911664009,-2.81173396111
1624449031486377606,10,1624449035147483648,iri_wam_link_base,4,-0.163445621729,-0.071061655879,0.0216200426221,0.1107673347,-0.171174019575,-0.0732237249613,0.0229884795845,0.119434818625,-0.171699509025,-0.0737045407295,0.024295642972,0.126871347427,-0.167813301086,-0.0738129392266,0.0207935795188,0.112732313573,-0.403735697269,-0.385516166687,-0.383624643087,-0.398841708899,-0.398865014315,-0.392658382654,-0.389583021402,-0.392946481705,-0.400472819805,-0.393869459629,-0.397623062134,-0.394045978785,-0.402292370796,-0.403337836266,-0.401473104954,-0.396571844816,-0.0846516042948,-0.0876753479242,-0.0916722416878,-0.0838594660163,0.00977418385446,0.00928950775415,0.00847505219281,0.0105861006305,0.105677291751,0.106592029333,0.105672858655,0.105168133974,0.200174197555,0.205676048994,0.202488645911,0.189913958311,0.014629567042,0.0127648971975,0.0102949906141,0.00788137875497,0.0268529485911,0.030961856246,0.0281599592417,0.020827434957,0.0260792262852,0.0554915927351,0.0511827394366,0.0380055680871,0.102350942791,0.112229414284,0.083537876606,0.0462533533573,-0.00086692412151,-0.00196614256129,-0.00408418383449,-0.00574759673327,0.00948814116418,-0.00454379245639,0.00868667196482,0.0014055055799,0.0172943715006,-0.00551530206576,0.00529937166721,0.000871548661962,0.0350067317486,0.0103451050818,0.0073242103681,0.0131095144898,0.0217955652624,0.0153507292271,0.00563518470153,-0.000211750753806,0.0572531223297,0.0294537320733,0.0103539088741,-0.00398223241791,0.0897202417254,0.0349257998168,0.0103861922398,-0.00686549115926,0.10554703325,0.0110423434526,0.0026937967632,-0.00485363695771
1624449031536297885,11,1624449035147483648,iri_wam_link_base,4,-0.163445621729,-0.071061655879,0.0216200426221,0.1107673347,-0.171174019575,-0.0732237249613,0.0229884795845,0.119434818625,-0.171699509025,-0.0737045407295,0.024295642972,0.126871347427,-0.167813301086,-0.0738129392266,0.0207935795188,0.112732313573,-0.403735697269,-0.385516166687,-0.383624643087,-0.398841708899,-0.398865014315,-0.392658382654,-0.389583021402,-0.392946481705,-0.400472819805,-0.393869459629,-0.397623062134,-0.394045978785,-0.402292370796,-0.403337836266,-0.401473104954,-0.396571844816,-0.0846516042948,-0.0876753479242,-0.0916722416878,-0.0838594660163,0.00977418385446,0.00928950775415,0.00847505219281,0.0105861006305,0.105677291751,0.106592029333,0.105672858655,0.105168133974,0.200174197555,0.205676048994,0.202488645911,0.189913958311,0.014629567042,0.0127648971975,0.0102949906141,0.00788137875497,0.0268529485911,0.030961856246,0.0281599592417,0.020827434957,0.0260792262852,0.0554915927351,0.0511827394366,0.0380055680871,0.102350942791,0.112229414284,0.083537876606,0.0462533533573,-0.00086692412151,-0.00196614256129,-0.00408418383449,-0.00574759673327,0.00948814116418,-0.00454379245639,0.00868667196482,0.0014055055799,0.0172943715006,-0.00551530206576,0.00529937166721,0.000871548661962,0.0350067317486,0.0103451050818,0.0073242103681,0.0131095144898,0.0217955652624,0.0153507292271,0.00563518470153,-0.000211750753806,0.0572531223297,0.0294537320733,0.0103539088741,-0.00398223241791,0.0897202417254,0.0349257998168,0.0103861922398,-0.00686549115926,0.10554703325,0.0110423434526,0.0026937967632,-0.00485363695771
1624449031586355606,12,1624449035147483648,iri_wam_link_base,4,-0.163477957249,-0.0709317326546,0.0219347216189,0.11155693233,-0.171916633844,-0.0750742852688,0.0212771445513,0.119401223958,-0.172397643328,-0.078702583909,0.0188697241247,0.126337960362,-0.173812657595,-0.0856678560376,0.00631919875741,0.0981748104095,-0.40338987112,-0.385336309671,-0.383275151253,-0.398343682289,-0.399445980787,-0.391880959272,-0.391292750835,-0.393088459969,-0.400908082724,-0.392508178949,-0.397962719202,-0.395092844963,-0.404012054205,-0.403822600842,-0.401729613543,-0.399853348732,-0.0853894129395,-0.0881992727518,-0.092108592391,-0.0834596902132,0.006418062374,0.00862888712436,0.0105235353112,0.016565380618,0.0996013879776,0.105768665671,0.10900400579,0.11661464721,0.192791685462,0.205734997988,0.203157410026,0.199403911829,-0.000336663768394,0.00135270575993,0.00327630480751,0.00822095666081,-0.00773178599775,-0.0192672517151,-0.0178176965564,-0.000349773501512,-0.00726867932826,-0.0520375147462,-0.0564923733473,-0.00555340060964,-0.0624627657235,-0.123428381979,-0.150701135397,-0.151566579938,0.00360059575178,0.0018725952832,0.00363876135089,0.0051852427423,-0.00604877760634,0.0080942036584,-0.0178009811789,-0.00147821765859,-0.00453177373856,0.014173079282,-0.00353636592627,-0.0108995279297,-0.0179046168923,-0.00504716392606,-0.00267065898515,-0.0341656319797,-0.00768175208941,-0.00545488391072,-0.00454309908673,0.00416229665279,-0.0349425189197,-0.0068781026639,0.0213279407471,0.0622537359595,-0.063259743154,-0.00857251416892,0.0346824973822,0.119176261127,-0.0768635943532,0.000613751995843,0.00696288933977,0.0988053902984
1624449031636336496,13,1624449035147483648,iri_wam_link_base,4,-0.163477957249,-0.0709317326546,0.0219347216189,0.11155693233,-0.171916633844,-0.0750742852688,0.0212771445513,0.119401223958,-0.172397643328,-0.078702583909,0.0188697241247,0.126337960362,-0.173812657595,-0.0856678560376,0.00631919875741,0.0981748104095,-0.40338987112,-0.385336309671,-0.383275151253,-0.398343682289,-0.399445980787,-0.391880959272,-0.391292750835,-0.393088459969,-0.400908082724,-0.392508178949,-0.397962719202,-0.395092844963,-0.404012054205,-0.403822600842,-0.401729613543,-0.399853348732,-0.0853894129395,-0.0881992727518,-0.092108592391,-0.0834596902132,0.006418062374,0.00862888712436,0.0105235353112,0.016565380618,0.0996013879776,0.105768665671,0.10900400579,0.11661464721,0.192791685462,0.205734997988,0.203157410026,0.199403911829,-0.000336663768394,0.00135270575993,0.00327630480751,0.00822095666081,-0.00773178599775,-0.0192672517151,-0.0178176965564,-0.000349773501512,-0.00726867932826,-0.0520375147462,-0.0564923733473,-0.00555340060964,-0.0624627657235,-0.123428381979,-0.150701135397,-0.151566579938,0.00360059575178,0.0018725952832,0.00363876135089,0.0051852427423,-0.00604877760634,0.0080942036584,-0.0178009811789,-0.00147821765859,-0.00453177373856,0.014173079282,-0.00353636592627,-0.0108995279297,-0.0179046168923,-0.00504716392606,-0.00267065898515,-0.0341656319797,-0.00768175208941,-0.00545488391072,-0.00454309908673,0.00416229665279,-0.0349425189197,-0.0068781026639,0.0213279407471,0.0622537359595,-0.063259743154,-0.00857251416892,0.0346824973822,0.119176261127,-0.0768635943532,0.000613751995843,0.00696288933977,0.0988053902984
1624449031686465338,14,1624449035147483648,iri_wam_link_base,4,-0.158100128174,-0.0654430091381,0.0275084134191,0.117402672768,-0.16555403173,-0.0687383562326,0.0276439432055,0.125953495502,-0.165386691689,-0.0716100782156,0.0260025151074,0.133559286594,-0.166254729033,-0.077838011086,0.0141436327249,0.105985641479,-0.403370827436,-0.384896397591,-0.383041590452,-0.396961659193,-0.398795098066,-0.391314029694,-0.389226019382,-0.392421841621,-0.399925798178,-0.391846656799,-0.397725105286,-0.39465996623,-0.401980638504,-0.40267971158,-0.40134960413,-0.399613291025,-0.0844475626945,-0.0879473537207,-0.0922105163336,-0.0848552510142,0.00778432935476,0.00904675014317,0.0101499445736,0.0151993688196,0.100930705667,0.106201991439,0.108534879982,0.115300379694,0.194095805287,0.206202074885,0.202540487051,0.198400974274,0.0462266542017,0.047179877758,0.0479102469981,0.0502487197518,0.0546915493906,0.0544622763991,0.0547276251018,0.0563219077885,0.0602646246552,0.060965642333,0.0613119266927,0.0620729587972,0.0649663209915,0.0673036500812,0.0672571435571,0.0671402141452,0.000163695382071,0.00378138897941,0.00200763810426,0.0118795717135,0.00559484679252,0.004873204045,0.0177651755512,0.00573010696098,0.00844350550324,0.00568630127236,0.00204247771762,0.00372093194164,0.0174616090953,0.00982402916998,0.00326647865586,0.00206348416395,0.008095940575,0.0021654414013,-0.000876116158906,-0.0119959386066,0.0117441350594,0.00359186017886,-0.00321130501106,-0.0117419417948,0.0114265270531,0.00372477457859,-0.00403250381351,-0.0112971588969,0.0112099321559,0.00401489203796,-0.00530293630436,-0.00862103421241
