%time,field.header.seq,field.header.stamp,field.header.frame_id,field.size,field.x0,field.x1,field.x2,field.x3,field.x4,field.x5,field.x6,field.x7,field.x8,field.x9,field.x10,field.x11,field.x12,field.x13,field.x14,field.x15,field.y0,field.y1,field.y2,field.y3,field.y4,field.y5,field.y6,field.y7,field.y8,field.y9,field.y10,field.y11,field.y12,field.y13,field.y14,field.y15,field.z0,field.z1,field.z2,field.z3,field.z4,field.z5,field.z6,field.z7,field.z8,field.z9,field.z10,field.z11,field.z12,field.z13,field.z14,field.z15
1624449220014848965,3601,1624449220014182090,camera_rgb_optical_frame,4,-0.150726675987,-0.145822748542,-0.142588809133,-0.14020191133,-0.0825366005301,-0.0603339672089,-0.0468760319054,-0.0361460633576,-0.00836628768593,0.0338995158672,0.0515647120774,0.0663545057178,0.0660638138652,0.15273360908,0.152880862355,0.140627622604,-0.15821620822,-0.0687826424837,0.0207038540393,0.110091432929,-0.17597489059,-0.0866442099214,0.00875380448997,0.115235172212,-0.18144287169,-0.110573090613,-0.0142796020955,0.10699352622,-0.18144287169,-0.159925684333,-0.0622926466167,0.0330333337188,0.983000040054,0.985961914062,0.990374267101,0.988000035286,0.977000176907,0.985771358013,0.989667057991,0.991000056267,0.977000057697,0.980096280575,0.980537831783,0.991000056267,0.977000057697,0.982723176479,0.987999975681,0.991000056267
1624449220101355229,3602,1624449220100965023,camera_rgb_optical_frame,4,-0.150266677141,-0.145439535379,-0.142298310995,-0.141142874956,-0.0497244819999,-0.0527303665876,-0.06070863083,-0.0752258971334,0.0523345693946,0.0449511930346,0.0274200439453,-0.00379806547426,0.152553200722,0.152780517936,0.129235684872,0.0639847666025,-0.163333341479,-0.0742121264338,0.0149612911046,0.104210473597,-0.178727149963,-0.077488951385,0.0178073998541,0.113003797829,-0.17749966681,-0.074823923409,0.0207534581423,0.113122135401,-0.165322378278,-0.0650605410337,0.0269082225859,0.103034287691,0.980000019073,0.984748780727,0.985660612583,0.987999975681,0.977000117302,0.985166728497,0.987419784069,0.98798841238,0.977000057697,0.981490254402,0.984189629555,0.987710297108,0.982705831528,0.987458705902,0.988000035286,0.988000035286
1624449220169531868,3603,1624449220169342041,camera_rgb_optical_frame,4,-0.145619541407,-0.145879149437,-0.141863852739,-0.13426668942,-0.0471574179828,-0.045472111553,-0.0429955497384,-0.0393397584558,0.0544106215239,0.0541436746716,0.0546935349703,0.0559841133654,0.155389532447,0.152942657471,0.151641890407,0.150065720081,-0.165624782443,-0.0733859911561,0.0216191727668,0.112841896713,-0.181886583567,-0.0797110944986,0.0183244794607,0.11567658186,-0.181887820363,-0.0818962976336,0.0157132595778,0.113951280713,-0.175860017538,-0.0816995203495,0.0124735776335,0.106650486588,0.977000117302,0.984602272511,0.99027967453,0.987999975681,0.975041627884,0.983577013016,0.989309251308,0.990999996662,0.974692881107,0.980355024338,0.975061833858,0.991000056267,0.977000057697,0.986880123615,0.989417731762,0.991000056267
1624449220257676954,3604,1624449220257513999,camera_rgb_optical_frame,4,-0.145154297352,-0.144752636552,-0.142434641719,-0.133420363069,-0.0455594584346,-0.044612351805,-0.0426091998816,-0.0384319275618,0.0549071282148,0.0544718839228,0.0550421178341,0.0566413514316,0.155389532447,0.152550637722,0.151664435863,0.150065720081,-0.16655524075,-0.073919929564,0.021892728284,0.113342955709,-0.179922580719,-0.0791945531964,0.0184016935527,0.115088142455,-0.180260702968,-0.0813373923302,0.0158204585314,0.113750211895,-0.175860017538,-0.0817147642374,0.0124673182145,0.106650486588,0.977000057697,0.983569204807,0.98775357008,0.991000115871,0.977000057697,0.983403265476,0.98935675621,0.991000056267,0.977000057697,0.980812907219,0.977000057697,0.991000056267,0.977000057697,0.985991358757,0.989560902119,0.991000056267
1624449220358180072,3605,1624449220357866048,camera_rgb_optical_frame,4,-0.144223824143,-0.144127309322,-0.141727000475,-0.134209707379,-0.0482139401138,-0.0460431091487,-0.0438715256751,-0.0407944656909,0.0484461225569,0.0520403385162,0.0530784800649,0.052627723664,0.144755527377,0.152679860592,0.151517391205,0.145032063127,-0.166555255651,-0.0745967105031,0.0210682805628,0.112942554057,-0.178563788533,-0.0794066935778,0.0177392587066,0.114271260798,-0.18144287169,-0.0822055265307,0.0150241814554,0.111999407411,-0.171872258186,-0.0829967185855,0.0125635834411,0.107908904552,0.977000057697,0.982466697693,0.989786684513,0.991000115871,0.977000057697,0.983666956425,0.98995578289,0.991000115871,0.977000057697,0.980880975723,0.978083431721,0.991000115871,0.977000117302,0.985709607601,0.989681065083,0.990999996662
1624449220417510244,3606,1624449220417152881,camera_rgb_optical_frame,4,-0.150611668825,-0.143894329667,-0.141015052795,-0.140627622604,-0.078842908144,-0.0577462092042,-0.0442119650543,-0.0320193842053,-0.00564602995291,0.0359643660486,0.0539327971637,0.071099512279,0.0679247677326,0.153316915035,0.152879267931,0.151953339577,-0.162770733237,-0.0718450322747,0.0192550085485,0.110425718129,-0.175845369697,-0.0890811160207,0.00575967086479,0.113375343382,-0.182210236788,-0.114393725991,-0.0205105543137,0.0972131118178,-0.183303818107,-0.165772989392,-0.0706212744117,0.0245390497148,0.982250034809,0.985086381435,0.988744258881,0.991000056267,0.977000057697,0.984249532223,0.991000115871,0.991000056267,0.977000057697,0.97999972105,0.980995953083,0.991000056267,0.977000057697,0.978418171406,0.987009882927,0.991000056267
1624449220500706192,3607,1624449220500185966,camera_rgb_optical_frame,4,-0.150726675987,-0.144273594022,-0.141211524606,-0.140627622604,-0.0735637620091,-0.0552191101015,-0.0431066267192,-0.0315303504467,0.00513572664931,0.0400675423443,0.0555344745517,0.0724016129971,0.0841577500105,0.154819086194,0.152775362134,0.150694921613,-0.16289716959,-0.0744441300631,0.014181564562,0.102875247598,-0.176560133696,-0.0899450778961,0.00413793092594,0.113077588379,-0.182235598564,-0.11291398108,-0.0207623559982,0.0957968831062,-0.182188048959,-0.158712878823,-0.0700702518225,0.0185615886003,0.983000040054,0.985852599144,0.989698112011,0.991000056267,0.977000176907,0.983291208744,0.991000056267,0.990999996662,0.977000057697,0.980100274086,0.981241583824,0.991000056267,0.977000176907,0.978789746761,0.987840950489,0.990999996662
1624449220597553483,3608,1624449220597280025,camera_rgb_optical_frame,4,-0.150266677141,-0.146642372012,-0.14301918447,-0.14105334878,-0.0492570176721,-0.0516427308321,-0.0577369444072,-0.0697687417269,0.0535989701748,0.0470654144883,0.0334828794003,0.00263826362789,0.155389532447,0.15282253921,0.141964778304,0.0719466656446,-0.162400007248,-0.0713575184345,0.0196850188076,0.110760010779,-0.178653433919,-0.0773698017001,0.0189406331629,0.113660499454,-0.18292042613,-0.0784088745713,0.0197868123651,0.112545460463,-0.175860017538,-0.0731320753694,0.0260700322688,0.101293340325,0.980000019073,0.986798942089,0.992239356041,0.994000017643,0.977000117302,0.986506223679,0.991325974464,0.99351811409,0.977000057697,0.982311189175,0.985973358154,0.992492318153,0.977000057697,0.987999975681,0.994000077248,0.994000017643
1624449220710958286,3609,1624449220710779905,camera_rgb_optical_frame,4,-0.150611668825,-0.146726325154,-0.143145531416,-0.14105334878,-0.0510144308209,-0.0523917116225,-0.058038122952,-0.0694659277797,0.05129019171,0.0462120249867,0.0328506827354,0.00278639490716,0.153528571129,0.153098940849,0.140442430973,0.0719466656446,-0.162770718336,-0.0716172233224,0.0195502638817,0.110760010779,-0.178788900375,-0.0775304883718,0.0186550486833,0.113061331213,-0.182783052325,-0.0783708840609,0.0195390898734,0.1124573946,-0.174929529428,-0.072709068656,0.0254148002714,0.101293340325,0.982250034809,0.986641407013,0.992569863796,0.994000017643,0.977000057697,0.986564159393,0.991368770599,0.993698656559,0.977000057697,0.98211145401,0.986434042454,0.992791414261,0.977000057697,0.98770236969,0.994000017643,0.994000017643
1624449220849213129,3610,1624449220848824024,camera_rgb_optical_frame,4,-0.150266677141,-0.143008887768,-0.141285419464,-0.14105334878,-0.079975001514,-0.0576926544309,-0.043476421386,-0.0303311049938,-0.00838717166334,0.0356896817684,0.0554035082459,0.0759455412626,0.063485071063,0.153435051441,0.153455227613,0.150993347168,-0.163333341479,-0.0721595734358,0.0193000696599,0.110760010779,-0.175464451313,-0.08990573138,0.00480803335086,0.113265670836,-0.181901022792,-0.116806924343,-0.0234278757125,0.0969113409519,-0.182479694486,-0.1719930619,-0.078623957932,0.0146733345464,0.980000019073,0.984341561794,0.988985955715,0.994000017643,0.977000117302,0.985298991203,0.992688894272,0.98844575882,0.977000057697,0.97999972105,0.98073142767,0.994000017643,0.977000117302,0.97883862257,0.988511264324,0.994000017643
