%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1624448763432592509,9184,1624448763432961337,iri_wam_link_base,-0.00231526904672,-0.402108266033,0.343200399195,0.705835103989,0.708368062973,0.00311406422406,0.00135775050148
1624448763433618589,9185,1624448763434053339,iri_wam_link_base,-0.00230966963532,-0.402126040187,0.343179610875,0.705835163593,0.708367943764,0.00312664988451,0.0013336938573
1624448763536059102,9186,1624448763535429251,iri_wam_link_base,-0.00230486949003,-0.402138178043,0.34320287449,0.705848813057,0.708354234695,0.00314593291841,0.00136261642911
1624448763536150935,9187,1624448763535429251,iri_wam_link_base,-0.00230486949003,-0.402138178043,0.34320287449,0.705848813057,0.708354234695,0.00314593291841,0.00136261642911
1624448763633793805,9188,1624448763634303993,iri_wam_link_base,-0.00230486949003,-0.402138178043,0.34320287449,0.705848813057,0.708354234695,0.00314593291841,0.00136261642911
1624448763636254429,9189,1624448763636815434,iri_wam_link_base,-0.00230937553037,-0.402142514411,0.343202835115,0.705869615078,0.708333671093,0.00309463962913,0.00136144959833
1624448763733986969,9190,1624448763734438285,iri_wam_link_base,-0.00230516357291,-0.402121703846,0.343179650644,0.705850601196,0.708352327347,0.0031780123245,0.00133470108267
1624448763736376254,9191,1624448763736921840,iri_wam_link_base,-0.00232331897932,-0.40212841613,0.34321418801,0.705864608288,0.708338439465,0.00313630048186,0.0013729846105
1624448763834031229,9192,1624448763834570158,iri_wam_link_base,-0.00232331897932,-0.40212841613,0.34321418801,0.705901026726,0.708302140236,0.00313637102954,0.00137282349169
1624448763837421487,9193,1624448763837032316,iri_wam_link_base,-0.00232331897932,-0.40212841613,0.34321418801,0.705901026726,0.708302140236,0.00313637102954,0.00137282349169
1624448763934173749,9194,1624448763934702792,iri_wam_link_base,-0.00230486949003,-0.402138178043,0.34320287449,0.70588517189,0.708317995071,0.00314600276761,0.00136245484464
1624448763937655238,9195,1624448763938084422,iri_wam_link_base,-0.00230486949003,-0.402138178043,0.34320287449,0.70588517189,0.708317995071,0.00314600276761,0.00136245484464
1624448764034299562,9196,1624448764034834946,iri_wam_link_base,-0.00231497532071,-0.402124739055,0.343223624293,0.70583319664,0.708369970322,0.00308198411949,0.00138566526584
1624448764037780355,9197,1624448764038306070,iri_wam_link_base,-0.00232782521474,-0.402132752296,0.343214148752,0.705885589123,0.708317816257,0.00308500765823,0.00137181696482
1624448764134423216,9198,1624448764134963742,iri_wam_link_base,-0.0023281185544,-0.402116278712,0.343190924048,0.705887496471,0.708315849304,0.00311708706431,0.00134390150197
1624448764137899300,9199,1624448764138427889,iri_wam_link_base,-0.00232782521474,-0.402132752296,0.343214148752,0.705885589123,0.708317816257,0.00308500765823,0.00137181696482
1624448764235647943,9200,1624448764235092687,iri_wam_link_base,-0.00232782521474,-0.402132752296,0.343214148752,0.705885589123,0.708317816257,0.00308500765823,0.00137181696482
1624448764238014807,9201,1624448764238534118,iri_wam_link_base,-0.00230937553037,-0.402142514411,0.343202835115,0.705869615078,0.708333671093,0.00309463962913,0.00136144959833
1624448764335794912,9202,1624448764336305431,iri_wam_link_base,-0.00230174021559,-0.402126937447,0.343179659095,0.705902814865,0.708300232887,0.00316751631908,0.00138470728416
1624448764338105699,9203,1624448764338642128,iri_wam_link_base,-0.00230937553037,-0.402142514411,0.343202835115,0.705833256245,0.708369910717,0.0030945695471,0.00136160862166
1624448764435946944,9204,1624448764436449798,iri_wam_link_base,-0.00230937553037,-0.402142514411,0.343202835115,0.705833256245,0.708369910717,0.0030945695471,0.00136160862166
1624448764438234122,9205,1624448764438748055,iri_wam_link_base,-0.00231955692276,-0.402138093594,0.34320287449,0.705861747265,0.708341360092,0.00314590800554,0.00136267405469
1624448764536043446,9206,1624448764536576646,iri_wam_link_base,-0.00232361229692,-0.402111942573,0.3431909637,0.705902934074,0.708300232887,0.0031684495043,0.00134490721393
1624448764538341390,9207,1624448764538853708,iri_wam_link_base,-0.00230516357291,-0.402121703846,0.343179650644,0.705850601196,0.708352327347,0.0031780123245,0.00133470108267
1624448764636207417,9208,1624448764636706572,iri_wam_link_base,-0.00230144610576,-0.402143411627,0.343202883366,0.705864608288,0.708338439465,0.00313536659814,0.00141278596129
1624448764638468805,9209,1624448764638961467,iri_wam_link_base,-0.00232331897932,-0.40212841613,0.34321418801,0.705864608288,0.708338439465,0.00313630048186,0.0013729846105
1624448764736355886,9210,1624448764736846666,iri_wam_link_base,-0.00230516357291,-0.402121703846,0.343179650644,0.705850601196,0.708352327347,0.0031780123245,0.00133470108267
1624448764738603390,9211,1624448764739075088,iri_wam_link_base,-0.00230174021559,-0.402126937447,0.343179659095,0.705866456032,0.708336472511,0.00316744530573,0.00138486991636
1624448764836489742,9212,1624448764836976385,iri_wam_link_base,-0.0023281185544,-0.402116278712,0.343190924048,0.705851078033,0.708352148533,0.00311701814644,0.00134406157304
1624448764839919537,9213,1624448764840157404,iri_wam_link_base,-0.00229681999697,-0.402118027071,0.343189086384,0.705819189548,0.708383858204,0.00312369596213,0.00134738290217
1624448764937681773,9214,1624448764937116176,iri_wam_link_base,-0.00230966963532,-0.402126040187,0.343179610875,0.705835163593,0.708367943764,0.00312664988451,0.0013336938573
1624448764939926080,9215,1624448764940398884,iri_wam_link_base,-0.00231046928101,-0.402120402685,0.343223663517,0.705885112286,0.708318054676,0.00313341920264,0.00138651242014
1624448765037860422,9216,1624448765038200221,iri_wam_link_base,-0.00232361229692,-0.402111942573,0.3431909637,0.705866634846,0.708336412907,0.00316838105209,0.00134507019538
1624448765040042555,9217,1624448765040525870,iri_wam_link_base,-0.00230966963532,-0.402126040187,0.343179610875,0.705835163593,0.708367943764,0.00312664988451,0.0013336938573
1624448765137959003,9218,1624448765138411615,iri_wam_link_base,-0.00232782521474,-0.402132752296,0.343214148752,0.705849230289,0.708354055882,0.00308493711054,0.00137197552249
1624448765140130727,9219,1624448765140634875,iri_wam_link_base,-0.00231279938125,-0.402137281132,0.343202826759,0.705817461014,0.708385705948,0.00310513470322,0.00131143757608
1624448765238122044,9220,1624448765238544708,iri_wam_link_base,-0.00230966963532,-0.402126040187,0.343179610875,0.705835163593,0.708367943764,0.00312664988451,0.0013336938573
1624448765240975862,9221,1624448765240741655,iri_wam_link_base,-0.00232782521474,-0.402132752296,0.343214148752,0.705849230289,0.708354055882,0.00308493711054,0.00137197552249
1624448765338292669,9222,1624448765338679389,iri_wam_link_base,-0.00232782521474,-0.402132752296,0.343214148752,0.705849230289,0.708354055882,0.00308493711054,0.00137197552249
