%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
1624447764844531128,7980,1624447764845367596,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.45282589954,0.246550080262,-0.315134050831,1.89753423461,0.126513879413,0.997245654475,-0.259944500559,0.0,0.0,0.0,0.0,-0.0395007794246,-0.0395007794246,0.0,0.675487192824,-13.0246543959,-0.214530515715,-5.68761602923,-0.282124733482,0.0460891397336,0.068420606688
1624447764855903463,7981,1624447764855936894,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.45282589954,0.246550080262,-0.315134050831,1.89753423461,0.126592950588,0.99732472565,-0.259944500559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674342793682,-13.0280649052,-0.217178582315,-5.700009766,-0.293097402881,0.0348675776875,0.0628176310618
1624447764944600444,7982,1624447764945514831,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.45282589954,0.246550080262,-0.315134050831,1.89753423461,0.126513879413,0.997245654475,-0.259944500559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674982343798,-13.0279677349,-0.216507868812,-5.69845873925,-0.291811343248,0.0361941907605,0.0634357502815
1624447764956078928,7983,1624447764957068468,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.45282589954,0.246550080262,-0.315134050831,1.89753423461,0.126513879413,0.997245654475,-0.259944500559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674982343798,-13.0279677349,-0.216507868812,-5.69845873925,-0.291811343248,0.0361941907605,0.0634357502815
1624447765044747370,7984,1624447765045660759,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.45282589954,0.246550080262,-0.315134050831,1.89761945577,0.126513879413,0.997245654475,-0.259944500559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675259498051,-13.0320822865,-0.216533001572,-5.70516775,-0.291690310225,0.0343972266177,0.0633195807982
1624447765056192531,7985,1624447765057202456,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.45282589954,0.246577230364,-0.315088438724,1.89753423461,0.126513879413,0.997245654475,-0.259944500559,0.0,0.0135744168872,0.0228049880802,-0.0426085863403,0.0,0.0,0.0,0.642282646472,-13.0420991356,-0.244032489997,-5.67385786957,-0.292281591993,0.0456504881095,0.0701699517571
1624447765144931545,7986,1624447765145847520,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.45282589954,0.246550080262,-0.315134050831,1.89753423461,0.126592950588,0.99732472565,-0.259944500559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674342793682,-13.0280649052,-0.217178582315,-5.700009766,-0.293097402881,0.0348675776875,0.0628176310618
1624447765156308221,7987,1624447765157324604,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.45282589954,0.246550080262,-0.315134050831,1.89753423461,0.126592950588,0.99732472565,-0.259944500559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674342793682,-13.0280649052,-0.217178582315,-5.700009766,-0.293097402881,0.0348675776875,0.0628176310618
1624447765246272776,7988,1624447765247181011,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.45282589954,0.246550080262,-0.315134050831,1.89753423461,0.126592950588,0.99732472565,-0.259944500559,0.0,0.0,0.0,-0.0426390827637,0.0,0.0,0.0,0.672833775501,-13.0059034151,-0.217028273801,-5.66698226099,-0.29354577737,0.0470190441248,0.063867787835
1624447765256414982,7989,1624447765257443010,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.45282589954,0.246550080262,-0.315134050831,1.89761945577,0.126592950588,0.99732472565,-0.259944500559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67461998656,-13.032179367,-0.217203665044,-5.70671870772,-0.292976291991,0.0330706926241,0.0627014153779
