%time,field.header.seq,field.header.stamp,field.header.frame_id,field.size,field.x0,field.x1,field.x2,field.x3,field.x4,field.x5,field.x6,field.x7,field.x8,field.x9,field.x10,field.x11,field.x12,field.x13,field.x14,field.x15,field.y0,field.y1,field.y2,field.y3,field.y4,field.y5,field.y6,field.y7,field.y8,field.y9,field.y10,field.y11,field.y12,field.y13,field.y14,field.y15,field.z0,field.z1,field.z2,field.z3,field.z4,field.z5,field.z6,field.z7,field.z8,field.z9,field.z10,field.z11,field.z12,field.z13,field.z14,field.z15
1624449010738133147,1535,1624449010737761974,camera_rgb_optical_frame,4,-0.145899057388,-0.146846264601,-0.143544405699,-0.140933349729,-0.0524787381291,-0.0497742295265,-0.0479042306542,-0.0473426617682,0.0419901944697,0.0481323115528,0.0490443781018,0.0485702566803,0.134953349829,0.151268899441,0.147379174829,0.140933349729,-0.171772703528,-0.0804060250521,0.0126568255946,0.105466671288,-0.180948510766,-0.0830362439156,0.0136754643172,0.112350545824,-0.180506616831,-0.0844658985734,0.0127307316288,0.113315679133,-0.171497151256,-0.0870514661074,0.00839768070728,0.103600002825,0.982000052929,0.982971310616,0.985171914101,0.980000019073,0.980122566223,0.989611923695,0.989198088646,0.996854126453,0.980000019073,0.983440160751,0.989993035793,0.996419727802,0.984000086784,0.983936667442,0.986037015915,0.980000019073
1624449010811391488,1536,1624449010811197042,camera_rgb_optical_frame,4,-0.146127343178,-0.147737085819,-0.143368646502,-0.131732389331,-0.0463250726461,-0.0463166199625,-0.0441103987396,-0.0391055569053,0.054552976042,0.0529060699046,0.0523492209613,0.0535222664475,0.151502385736,0.151038706303,0.147078946233,0.141555562615,-0.17175103724,-0.0769734233618,0.018716249615,0.112736515701,-0.181163012981,-0.0804097130895,0.0166271012276,0.112339012325,-0.181076034904,-0.080129519105,0.0158628579229,0.113161496818,-0.163697630167,-0.0748951807618,0.013792347163,0.10235556215,0.980857074261,0.984298765659,0.985924184322,0.981000006199,0.980518698692,0.988468825817,0.988922297955,0.997000038624,0.980000019073,0.984080970287,0.991537094116,0.996675848961,0.98500007391,0.98500007391,0.985850393772,0.980000019073
1624449010899632462,1537,1624449010899377107,camera_rgb_optical_frame,4,-0.151194781065,-0.147453710437,-0.143293172121,-0.131012201309,-0.0516314804554,-0.0479843989015,-0.0445567332208,-0.0388302765787,0.051886588335,0.0517043359578,0.0518809072673,0.0533529706299,0.151502385736,0.151034250855,0.147023051977,0.141400009394,-0.165705725551,-0.0721123293042,0.0214640386403,0.112697146833,-0.181047722697,-0.0787538215518,0.0178643651307,0.112340256572,-0.181899547577,-0.0797195956111,0.0164069905877,0.113166928291,-0.163697630167,-0.0746319964528,0.0143162598833,0.10313333571,0.982999920845,0.984421849251,0.985518574715,0.981200039387,0.980349600315,0.988969802856,0.990099787712,0.997000038624,0.980000019073,0.983824372292,0.991593956947,0.996928155422,0.98500007391,0.98500007391,0.986301720142,0.980000019073
1624449010999085513,1538,1624449010998809099,camera_rgb_optical_frame,4,-0.14690810442,-0.146352171898,-0.143361911178,-0.132990077138,-0.0530995577574,-0.0491061620414,-0.045578379184,-0.0403587557375,0.0417245924473,0.0486054606736,0.0505133159459,0.0522715821862,0.134210020304,0.151290103793,0.146754592657,0.140933349729,-0.172171905637,-0.0778160393238,0.0179496798664,0.112182728946,-0.181079953909,-0.0818961560726,0.015483520925,0.112483754754,-0.181795239449,-0.0841721445322,0.0133968032897,0.113570421934,-0.171148583293,-0.0863939970732,0.00870541948825,0.103600002825,0.982500076294,0.983276307583,0.985025644302,0.980428576469,0.980344116688,0.989493966103,0.990999996662,0.996929228306,0.980469107628,0.983448088169,0.99128061533,0.996754407883,0.982000052929,0.984186828136,0.985714912415,0.980000019073
1624449011103220071,1539,1624449011102912902,camera_rgb_optical_frame,4,-0.150650009513,-0.146689385176,-0.143455818295,-0.132632628083,-0.0632882192731,-0.0531478300691,-0.0466984659433,-0.0397124625742,0.0285906363279,0.0440847501159,0.0495222434402,0.0532099716365,0.120400011539,0.151373952627,0.147492721677,0.14244119823,-0.164684295654,-0.0720653310418,0.0205992851406,0.112085729837,-0.180911287665,-0.0811091139913,0.0157255288213,0.112323470414,-0.18099334836,-0.087185382843,0.0110884737223,0.113287009299,-0.180133342743,-0.0977275297046,0.00252673588693,0.102743819356,0.982500076294,0.983202397823,0.984534800053,0.980750024319,0.980689525604,0.990864098072,0.99098855257,0.996897816658,0.980165839195,0.983120143414,0.991213142872,0.996778666973,0.980000019073,0.983728706837,0.986023187637,0.980749964714
1624449011177201565,1540,1624449011176254034,camera_rgb_optical_frame,4,-0.145218282938,-0.147036314011,-0.143507763743,-0.132279142737,-0.0455825813115,-0.0459756441414,-0.0443675071001,-0.039947386831,0.0552047565579,0.0530838109553,0.0519607774913,0.0523829758167,0.152075663209,0.151145353913,0.146743819118,0.141105920076,-0.17175810039,-0.0776615664363,0.0181622970849,0.112663723528,-0.180995389819,-0.0804915502667,0.0166424512863,0.112624078989,-0.18141014874,-0.0799516960979,0.0162749830633,0.113361001015,-0.163541272283,-0.0741800740361,0.0150481779128,0.104096770287,0.981200039387,0.984673082829,0.985282063484,0.980899989605,0.98024559021,0.988969683647,0.990999937057,0.997000038624,0.980691313744,0.984057724476,0.991592824459,0.997000038624,0.98500007391,0.984645307064,0.986344337463,0.981200039387
1624449011268148018,1541,1624449011267904043,camera_rgb_optical_frame,4,-0.15045067668,-0.146196827292,-0.143330574036,-0.131980150938,-0.072170317173,-0.0561135299504,-0.0474475845695,-0.0391689874232,0.0213158726692,0.0413606092334,0.0488227643073,0.0536421202123,0.114800013602,0.151417329907,0.147735908628,0.141077160835,-0.154189735651,-0.0646082162857,0.0250080376863,0.112764634192,-0.181238472462,-0.0791209414601,0.0172960199416,0.112635135651,-0.180912658572,-0.0879331082106,0.0106618488207,0.113377764821,-0.181066691875,-0.102360665798,-9.32870898396e-05,0.101835250854,0.981200039387,0.98379701376,0.985418140888,0.980857074261,0.981490015984,0.989889860153,0.991234660149,0.996846139431,0.979999959469,0.983668923378,0.991175830364,0.996666967869,0.979999899864,0.984011113644,0.986154198647,0.981000006199
1624449011387007733,1542,1624449011386872053,camera_rgb_optical_frame,4,-0.146384507418,-0.146785885096,-0.143202006817,-0.132632628083,-0.0529130361974,-0.0490779392421,-0.0452556572855,-0.0397362224758,0.04148953408,0.0486428141594,0.0509935468435,0.0531592555344,0.134139060974,0.151166111231,0.147427767515,0.141507863998,-0.172050625086,-0.0778669267893,0.0179539881647,0.112085722387,-0.180812180042,-0.0819721445441,0.0152764040977,0.112330466509,-0.181122779846,-0.0844858810306,0.0127933081239,0.113202385604,-0.171061441302,-0.0876419097185,0.00718032661825,0.101809769869,0.982571482658,0.983867406845,0.985115706921,0.980749964714,0.979999899864,0.989388883114,0.990588188171,0.997000038624,0.980000019073,0.983865380287,0.991298079491,0.996749997139,0.981500029564,0.984579563141,0.984993040562,0.980750024319
1624449011501126674,1543,1624449011500893115,camera_rgb_optical_frame,4,-0.146127358079,-0.146699130535,-0.143449753523,-0.132547318935,-0.0526278726757,-0.0489610135555,-0.0453168638051,-0.0397890843451,0.0419975630939,0.0487998202443,0.0509323962033,0.0529644675553,0.134985402226,0.151230335236,0.147282168269,0.141555562615,-0.17175103724,-0.0772032141685,0.0188088417053,0.112412489951,-0.180931046605,-0.0816153287888,0.0157165639102,0.112412169576,-0.181089803576,-0.0840436145663,0.0132605759427,0.113489419222,-0.171148583293,-0.0867298990488,0.00787993427366,0.10235556215,0.98085719347,0.983823895454,0.985719323158,0.980888903141,0.980468392372,0.989392459393,0.990002036095,0.996847748756,0.980064868927,0.983585238457,0.990357935429,0.996654927731,0.982000052929,0.983758926392,0.985082685947,0.980000019073
1624449011591504543,1544,1624449011591242074,camera_rgb_optical_frame,4,-0.150964766741,-0.146902248263,-0.143359720707,-0.132632628083,-0.0645359382033,-0.0536245293915,-0.0467987023294,-0.0395994447172,0.0279822871089,0.04373877123,0.0493888743222,0.0534412190318,0.120400011539,0.15120844543,0.147174209356,0.142333343625,-0.163579061627,-0.0713219717145,0.0209441091865,0.112085729837,-0.181115567684,-0.0810767486691,0.015736149624,0.112332582474,-0.181267157197,-0.0876056104898,0.0107446573675,0.113148905337,-0.180133342743,-0.0988231897354,0.00169918860774,0.102200001478,0.981500029564,0.98483979702,0.986175119877,0.980749964714,0.980629503727,0.99089294672,0.991055905819,0.997000038624,0.980000019073,0.983110427856,0.991203725338,0.996864795685,0.980000019073,0.984224617481,0.985644817352,0.980000019073
