%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1624449031334802620,-0.00775545509532,-1.38178050518,0.0169101655483,-0.705714180304,0.000675015115855,0.0163462154108,0.709482119911
1624449031384756126,-0.00775545509532,-1.38178050518,0.0169101655483,-0.705714180304,0.000675015115855,0.0163462154108,0.709482119911
1624449031434782779,-0.00734821800143,-1.381737113,0.0204476863146,-0.706662015363,0.00473696636215,0.0191230375831,0.708411531197
1624449031485811706,-0.00601862091571,-1.38161766529,0.0187751203775,-0.706153008311,0.00287410804739,0.0184942211193,0.708956773325
1624449031534726766,-0.00601862091571,-1.38161766529,0.0187751203775,-0.706153008311,0.00287410804739,0.0184942211193,0.708956773325
1624449031585751723,-0.0017539212713,-1.38125216961,0.0191761851311,-0.706175673899,0.00638143296945,0.0204230458318,0.708637757486
1624449031635791597,-0.0017539212713,-1.38125216961,0.0191761851311,-0.706175673899,0.00638143296945,0.0204230458318,0.708637757486
1624449031684726679,-0.0017539212713,-1.38125216961,0.0191761851311,-0.706175673899,0.00638143296945,0.0204230458318,0.708637757486
1624449031735786926,0.00168125971686,-1.38087534904,0.0181207358837,-0.705733266764,0.00811601819107,0.0218649061005,0.708890773027
1624449031784992892,0.00339259812608,-1.38075935841,0.0185764729977,-0.705830319213,0.00969944806372,0.0225319311545,0.708642647852
1624449031834739454,0.00339259812608,-1.38075935841,0.0185764729977,-0.705830319213,0.00969944806372,0.0225319311545,0.708642647852
1624449031884788712,0.00339259812608,-1.38075935841,0.0185764729977,-0.705830319213,0.00969944806372,0.0225319311545,0.708642647852
1624449031934810477,8.93406540854e-05,-1.38116514683,0.0188595354557,-0.705929372381,0.00840329075188,0.0223184785539,0.708771946457
1624449031984751528,8.93406540854e-05,-1.38116514683,0.0188595354557,-0.705929372381,0.00840329075188,0.0223184785539,0.708771946457
1624449032034792780,0.00199073832482,-1.38095295429,0.0183517485857,-0.705721940121,0.00925065880113,0.0229578039796,0.708865706424
1624449032084813591,0.00199073832482,-1.38095295429,0.0183517485857,-0.705721940121,0.00925065880113,0.0229578039796,0.708865706424
1624449032134754081,0.00199073832482,-1.38095295429,0.0183517485857,-0.705721940121,0.00925065880113,0.0229578039796,0.708865706424
