%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1624446896202522352,3330,1624446896203079692,iri_wam_link_base,0.00180016993743,-0.396867081488,0.341984420107,0.706750512123,0.70740711689,-0.00722442241386,0.00517326407135
1624446896260189664,3331,1624446896259617702,iri_wam_link_base,0.00181586051977,-0.396876292993,0.341973647066,0.706770896912,0.707386851311,-0.00721213268116,0.00516649195924
1624446896303661314,3332,1624446896303223855,iri_wam_link_base,0.00181192446139,-0.396871507856,0.341973574955,0.706718564034,0.707439601421,-0.00720755802467,0.00511532416567
1624446896360344037,3333,1624446896360956771,iri_wam_link_base,0.00179630705896,-0.396871925291,0.341984516541,0.706733942032,0.707423090935,-0.00727509474382,0.00517877005041
1624446896403828965,3334,1624446896404456178,iri_wam_link_base,0.00181972363022,-0.39687144918,0.341973551421,0.706787407398,0.707370936871,-0.00716145802289,0.00516098272055
1624446896461608017,3335,1624446896461151795,iri_wam_link_base,0.00181586051977,-0.396876292993,0.341973647066,0.706770896912,0.707386851311,-0.00721213268116,0.00516649195924
1624446896503934381,3336,1624446896504592375,iri_wam_link_base,0.00180023911477,-0.396885650598,0.341962869425,0.706786930561,0.70737105608,-0.00720502156764,0.0051543735899
1624446896561804230,3337,1624446896562238907,iri_wam_link_base,0.00181586051977,-0.396876292993,0.341973647066,0.706770896912,0.707386851311,-0.00721213268116,0.00516649195924
1624446896604092579,3338,1624446896604728971,iri_wam_link_base,0.00180016993743,-0.396867081488,0.341984420107,0.706750512123,0.70740711689,-0.00722442241386,0.00517326407135
1624446896661927324,3339,1624446896662439312,iri_wam_link_base,0.00181586051977,-0.396876292993,0.341973647066,0.706734597683,0.707423150539,-0.00721239857376,0.00516612175852
1624446896704238063,3340,1624446896704871104,iri_wam_link_base,0.00181586051977,-0.396876292993,0.341973647066,0.706734597683,0.707423150539,-0.00721239857376,0.00516612175852
1624446896761958063,3341,1624446896762586698,iri_wam_link_base,0.00181586051977,-0.396876292993,0.341973647066,0.706734597683,0.707423150539,-0.00721239857376,0.00516612175852
