%time,field.header.seq,field.header.stamp,field.header.frame_id,field.size,field.x0,field.x1,field.x2,field.x3,field.x4,field.x5,field.x6,field.x7,field.x8,field.x9,field.x10,field.x11,field.x12,field.x13,field.x14,field.x15,field.y0,field.y1,field.y2,field.y3,field.y4,field.y5,field.y6,field.y7,field.y8,field.y9,field.y10,field.y11,field.y12,field.y13,field.y14,field.y15,field.z0,field.z1,field.z2,field.z3,field.z4,field.z5,field.z6,field.z7,field.z8,field.z9,field.z10,field.z11,field.z12,field.z13,field.z14,field.z15
1624449123817863155,2680,1624449123817676067,camera_rgb_optical_frame,4,-0.000943809573073,-0.000325179833453,0.00531981931999,0.00719873048365,0.0967191159725,0.0994763746858,0.101931482553,0.102504812181,0.195749059319,0.199580088258,0.200424909592,0.198226809502,0.293577164412,0.302670001984,0.301961272955,0.293755412102,0.0283142868429,0.12289134413,0.21772056818,0.312704771757,0.0176475010812,0.119246996939,0.218704462051,0.320551633835,0.0161921903491,0.117744684219,0.217298656702,0.315650105476,0.025405716151,0.118240885437,0.217095375061,0.311295092106,0.991000056267,0.999401509762,0.993610739708,0.986000061035,0.985226392746,0.996589720249,1.00409018993,1.01034760475,0.988000094891,0.996963620186,1.00620865822,1.0053716898,0.988000035286,0.991734445095,0.99288469553,0.986500024796
1624449123906284344,2681,1624449123905913114,camera_rgb_optical_frame,4,-0.000943809573073,-0.000533556507435,0.00287214270793,0.00849428586662,0.0992188602686,0.100813478231,0.102950945497,0.10579778254,0.200744152069,0.201617673039,0.202320367098,0.203165799379,0.302045732737,0.302592694759,0.301547050476,0.300163835287,0.0283142868429,0.124306097627,0.220371946692,0.316176205873,0.0176728181541,0.119828432798,0.219630420208,0.32125928998,0.0160234831274,0.117704406381,0.217062011361,0.316759169102,0.0216419063509,0.11790369451,0.214154049754,0.309573352337,0.991000056267,0.993506669998,0.989439487457,0.991000056267,0.985303163528,0.996677398682,1.00368130207,1.00905537605,0.988000094891,0.997654497623,1.00668871403,1.005412817,0.988000035286,0.989789903164,0.993620634079,0.988000035286
1624449123999720841,2682,1624449123998877048,camera_rgb_optical_frame,4,-0.000943809573073,-0.000946666754317,0.00385669665411,0.00770152360201,0.0965469330549,0.0991000905633,0.101500734687,0.102794386446,0.19565781951,0.199299365282,0.200251773,0.198232010007,0.293577164412,0.302187800407,0.301974952221,0.293577164412,0.0283142868429,0.12323474139,0.218175500631,0.313143819571,0.0176172498614,0.119649760425,0.219420775771,0.321379065514,0.0162367317826,0.118326276541,0.218478739262,0.317669987679,0.025405716151,0.118939869106,0.21849796176,0.311455249786,0.991000056267,0.994000017643,0.992452800274,0.986200034618,0.985435664654,0.9968085289,1.00397229195,1.00868439674,0.988000094891,0.996950984001,1.00649046898,1.00694477558,0.988000035286,0.992345809937,0.99360460043,0.988000035286
1624449124110606746,2683,1624449124110435962,camera_rgb_optical_frame,4,-0.000943809573073,-0.000671753194183,0.00292470259592,0.0119932163507,0.0969291031361,0.099988617003,0.103326395154,0.107959091663,0.196298629045,0.200370714068,0.202433168888,0.204227179289,0.294518113136,0.302762448788,0.301808416843,0.300163835287,0.0283142868429,0.124211087823,0.220226258039,0.312983691692,0.0170249585062,0.11961325258,0.219667211175,0.321600019932,0.0160479843616,0.117549747229,0.217229321599,0.317367732525,0.025405716151,0.117308445275,0.214332580566,0.309573352337,0.991000056267,0.98983746767,0.986498177052,0.987625002861,0.988659441471,0.998460173607,1.00359690189,1.00800001621,0.988080263138,0.996996939182,1.00684094429,1.00424170494,0.988000035286,0.991730093956,0.993158936501,0.988000035286
1624449124218159427,2684,1624449124217809915,camera_rgb_optical_frame,4,-0.00207923841663,-0.00162857293617,0.000235317740589,0.00751619040966,0.0960148647428,0.0984140336514,0.100242480636,0.102498605847,0.195393621922,0.199027374387,0.199821963906,0.198060512543,0.293577164412,0.302479863167,0.30195748806,0.293388992548,0.0281432382762,0.122840359807,0.2174975425,0.311923354864,0.0177243296057,0.119450509548,0.219081521034,0.321410089731,0.0162125024945,0.118155814707,0.217967912555,0.316901177168,0.025405716151,0.118992343545,0.217733129859,0.311831653118,0.991600036621,0.996307015419,1.00289070606,0.9865000844,0.987577974796,0.996759474277,1.0042116642,1.01100003719,0.988000035286,0.996939897537,1.00619518757,1.00578641891,0.988000035286,0.992417812347,0.993457615376,0.988000035286
1624449124294310320,2685,1624449124293809890,camera_rgb_optical_frame,4,-0.000943809573073,-0.000437727780081,0.00384678412229,0.0125716896728,0.0992633253336,0.101242378354,0.104140967131,0.108374983072,0.200931578875,0.202002942562,0.203099727631,0.204646334052,0.302045732737,0.302738070488,0.301608651876,0.300163835287,0.0283142868429,0.124398499727,0.22058044374,0.313251197338,0.0176745634526,0.120135679841,0.220121115446,0.32129830122,0.0156321004033,0.118348531425,0.218470051885,0.320631444454,0.0235238112509,0.119156293571,0.214779108763,0.309573352337,0.991000056267,0.993750214577,0.997626364231,0.987727224827,0.985364317894,0.996474444866,1.00362098217,1.00893449783,0.988000154495,0.997932672501,1.00710308552,1.01100003719,0.988000035286,0.991838812828,0.993192911148,0.988000035286
1624449124377767048,2686,1624449124377509117,camera_rgb_optical_frame,4,-0.000943809573073,6.32985611446e-05,0.00551350228488,0.00751119107008,0.0989735275507,0.100592948496,0.102316431701,0.102415345609,0.200339823961,0.20101852715,0.200743928552,0.197960302234,0.301104784012,0.302397429943,0.301680445671,0.293031275272,0.0283142868429,0.122694410384,0.217133373022,0.311685502529,0.0176308900118,0.11963852495,0.219366669655,0.321234554052,0.01513602864,0.118862114847,0.219460248947,0.320631444454,0.0235238112509,0.121213652194,0.218980774283,0.311452209949,0.991000056267,0.99309027195,0.994525015354,0.985750079155,0.984760224819,0.996678590775,1.00403499603,1.01133680344,0.988000035286,0.997104763985,1.00665402412,1.01100003719,0.988000035286,0.992433607578,0.992228507996,0.986800074577
1624449124464919072,2687,1624449124464510917,camera_rgb_optical_frame,4,-0.00207923841663,-0.000950504443608,0.000333943462465,0.00770666683093,0.0984262377024,0.0997542962432,0.100885517895,0.103012084961,0.200397074223,0.200655937195,0.200441747904,0.198622584343,0.302045732737,0.302030593157,0.301602989435,0.293577164412,0.0281432382762,0.123303219676,0.218437343836,0.313334137201,0.0177019312978,0.11991430819,0.219650030136,0.320750147104,0.0159969609231,0.119002051651,0.219498351216,0.320631444454,0.0225828588009,0.120598599315,0.218709856272,0.311455249786,0.991600036621,0.998029649258,1.00275564194,0.986800074577,0.986231982708,0.996836423874,1.00429224968,1.01120889187,0.988000035286,0.997089505196,1.00630939007,1.01100003719,0.988000035286,0.992303788662,0.993762731552,0.988000035286
1624449124624411140,2688,1624449124624095916,camera_rgb_optical_frame,4,-0.000943809573073,0.000773151579779,0.00529789924622,0.0133583825082,0.0990381017327,0.101621255279,0.104760959744,0.108867526054,0.200468689203,0.201912805438,0.203257143497,0.20485830307,0.301418423653,0.302304148674,0.301496505737,0.300163835287,0.0283142868429,0.123818017542,0.219380304217,0.313054412603,0.0176374930888,0.119698122144,0.219566494226,0.321247130632,0.0147440508008,0.11777048558,0.217940419912,0.319861769676,0.0228965077549,0.118699356914,0.214562907815,0.309573352337,0.991000056267,0.989713072777,0.993550896645,0.987699985504,0.985139250755,0.996679902077,1.0035790205,1.00909304619,0.987490713596,0.99761646986,1.00689518452,1.00891661644,0.988000094891,0.98993563652,0.992601275444,0.988000035286
1624449124721712117,2689,1624449124721508979,camera_rgb_optical_frame,4,-0.000943809573073,-0.000752596941311,0.00170032586902,0.00849428586662,0.0967019125819,0.0990639925003,0.10100672394,0.103284932673,0.19572815299,0.199299916625,0.19997766614,0.198049619794,0.293577164412,0.30242985487,0.301554381847,0.292718589306,0.0283142868429,0.124322488904,0.220427215099,0.316176205873,0.0172958616167,0.119932062924,0.219811603427,0.320511192083,0.016002330929,0.118298299611,0.218375936151,0.317770749331,0.025405716151,0.118882857263,0.217623099685,0.311814159155,0.991000056267,0.990440130234,0.988766133785,0.991000056267,0.98838698864,0.996860325336,1.00413298607,1.01046025753,0.988379240036,0.996951043606,1.00616908073,1.00714790821,0.988000035286,0.991899490356,0.993418693542,0.986166715622
