%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1622113110057244084,0.0297681801021,-1.60763764381,0.264164447784,-0.692301216465,0.00600154769806,0.0240882804917,0.721752111494
1622113110107114892,0.029723405838,-1.60764789581,0.264312416315,-0.692340450964,0.00603117063175,0.024107195873,0.721713384066
1622113110157146929,0.0297207590193,-1.60764813423,0.264312326908,-0.692340691964,0.00602903759337,0.024110068242,0.721713455685
1622113110207187268,0.0298492126167,-1.60765600204,0.264282226562,-0.692333452507,0.006040438258,0.0241995612211,0.721717192768
1622113110257124110,0.0298492126167,-1.60765600204,0.264282226562,-0.692333452507,0.006040438258,0.0241995612211,0.721717192768
1622113110307103776,0.0298582017422,-1.60769844055,0.264636516571,-0.692431579333,0.00609092571031,0.0242784786389,0.721619198268
1622113110357134047,0.0298582017422,-1.60769844055,0.264636516571,-0.692431579333,0.00609092571031,0.0242784786389,0.721619198268
1622113110407173269,0.0298436265439,-1.6076811552,0.264530658722,-0.692400714391,0.00608887123196,0.0242482184961,0.721649235095
1622113110457149403,0.0298436265439,-1.6076811552,0.264530658722,-0.692400714391,0.00608887123196,0.0242482184961,0.721649235095
1622113110507125500,0.0298772919923,-1.6076540947,0.264275848866,-0.692328931492,0.00607195354055,0.024198826928,0.721718935486
1622113110557042204,0.0298772919923,-1.6076540947,0.264275848866,-0.692328931492,0.00607195354055,0.024198826928,0.721718935486
1622113110607124317,0.0297909975052,-1.6076362133,0.264157623053,-0.692297262256,0.00602876895426,0.0240932809894,0.721753995423
1622113110657293056,0.0297909975052,-1.6076362133,0.264157623053,-0.692297262256,0.00602876895426,0.0240932809894,0.721753995423
1622113110707273274,0.0298163760453,-1.60762190819,0.264067411423,-0.692269952685,0.00604184438687,0.024134621268,0.721778787331
1622113110757224808,0.0298163760453,-1.60762190819,0.264067411423,-0.692269952685,0.00604184438687,0.024134621268,0.721778787331
1622113110807146243,0.029753562063,-1.60760903358,0.263964653015,-0.692241656323,0.00602037233591,0.0240950735391,0.721809173628
1622113110857237416,0.029753562063,-1.60760903358,0.263964653015,-0.692241656323,0.00602037233591,0.0240950735391,0.721809173628
1622113110907175637,0.029753562063,-1.60760903358,0.263964653015,-0.692241656323,0.00602037233591,0.0240950735391,0.721809173628
1622113110957188162,0.0297678895295,-1.60760831833,0.263963758945,-0.692240538404,0.0060311806804,0.0240987987942,0.721809349104
1622113111007115668,0.0297960042953,-1.60765528679,0.264262616634,-0.692327471623,0.00604170190821,0.0241289440412,0.721724977221
1622113111057005044,0.0297960042953,-1.60765528679,0.264262616634,-0.692327471623,0.00604170190821,0.0241289440412,0.721724977221
1622113111107148533,0.0298936087638,-1.60767281055,0.264379292727,-0.692358379878,0.00609360760851,0.0242412531588,0.721690110737
1622113111157132356,0.0298936087638,-1.60767281055,0.264379292727,-0.692358379878,0.00609360760851,0.0242412531588,0.721690110737
1622113111207197544,0.0298634488136,-1.60768723488,0.264469414949,-0.692386083546,0.00607610889512,0.0242050463087,0.721665495809
1622113111257064391,0.0298634488136,-1.60768723488,0.264469414949,-0.692386083546,0.00607610889512,0.0242050463087,0.721665495809
1622113111307148557,0.0297602452338,-1.60763442516,0.264213562012,-0.692308863446,0.00608014327471,0.0241613817436,0.721741061382
1622113111357190899,0.029758086428,-1.607634902,0.264213681221,-0.692309035696,0.00607795476705,0.0241629230519,0.721741140095
1622113111407078164,0.0298305489123,-1.60764062405,0.264169931412,-0.692299551774,0.00606129055974,0.0241785705815,0.721750037232
1622113111457121529,0.0298286601901,-1.60764038563,0.264169156551,-0.692299519697,0.00605906879548,0.024178949019,0.721750199818
1622113111507115564,0.0297708678991,-1.60763859749,0.26415514946,-0.692297491751,0.00602870420428,0.0241074230681,0.721755413527
1622113111558500334,0.0297708678991,-1.60763859749,0.26415514946,-0.692297491751,0.00602870420428,0.0241074230681,0.721755413527
1622113111607118401,0.0297962892801,-1.60762465,0.264064878225,-0.692270257596,0.00604180700743,0.0241487204205,0.721780169903
1622113111657061614,0.0297962892801,-1.60762465,0.264064878225,-0.692270257596,0.00604180700743,0.0241487204205,0.721780169903
1622113111707126968,0.0297339148819,-1.60762131214,0.264131069183,-0.692286421033,0.00606993159969,0.024147204189,0.721764716945
1622113111757156706,0.0297315511853,-1.60762059689,0.264130115509,-0.692285857574,0.00606505592452,0.0241384749412,0.721765153725
1622113111807070425,0.0297764502466,-1.60764074326,0.264176845551,-0.692303830301,0.0060330819779,0.0241150508465,0.72174936495
1622113111857313908,0.0297739524394,-1.60764098167,0.264177083969,-0.692304092733,0.00603094715415,0.0241174783928,0.721749392693
1622113111907273262,0.0297674387693,-1.60763001442,0.264087677002,-0.692278105691,0.00603773885895,0.0241523141462,0.721774591857
1622113111957204698,0.029781376943,-1.60762917995,0.264086276293,-0.692277020103,0.00604839878741,0.0241565022341,0.721774755083
1622113112007106452,0.0297366045415,-1.60763967037,0.264234215021,-0.692316238307,0.00607802272089,0.0241754189874,0.721736020482
1622113112057200118,0.0297481790185,-1.60763895512,0.264233827591,-0.692315361533,0.00608858699653,0.0241806812121,0.721736116616
1622113112107186719,0.0298324972391,-1.60764443874,0.264189362526,-0.692304833449,0.00608242823895,0.0242006327805,0.721745155111
1622113112157114510,0.0298324972391,-1.60764443874,0.264189362526,-0.692304833449,0.00608242823895,0.0242006327805,0.721745155111
1622113112207204325,0.0297770369798,-1.60764241219,0.264175713062,-0.692302564421,0.0060542158761,0.0241269342981,0.721750297241
1622113112257363629,0.029775839299,-1.60764122009,0.264170914888,-0.692300953946,0.006049649296,0.0241169981008,0.721751717933
1622113112307063845,0.0297479499131,-1.60762476921,0.264066725969,-0.692271252061,0.00603674698523,0.0240823759484,0.721781565376
1622113112357092309,0.0297457855195,-1.60762381554,0.264065861702,-0.692270584004,0.00603189268472,0.0240734251388,0.721782046661
1622113112407311819,0.029743341729,-1.60762238503,0.264061570168,-0.692270871402,0.00602976057603,0.0240758417598,0.721782069887
1622113112457256521,0.0297411903739,-1.60762238503,0.264061152935,-0.692271104517,0.00602762319311,0.0240779079322,0.721782106661
1622113112507093848,0.0296962894499,-1.60760235786,0.264014422894,-0.692253144133,0.00605959572269,0.0241013272411,0.721797905687
1622113112558467644,0.0297095496207,-1.6076015234,0.264012545347,-0.692252000822,0.00607004595085,0.0241042523402,0.721798107616
1622113112607189815,0.0297109317034,-1.607640028,0.264175921679,-0.692300836061,0.00611513760814,0.0241525480032,0.72174889203
1622113112657592110,0.0297212805599,-1.60763955116,0.264175504446,-0.692300378602,0.00612569863767,0.0241608427388,0.721748701701
1622113112707088768,0.029792688787,-1.6076374054,0.264163047075,-0.692299247395,0.00606153762198,0.0241237434081,0.721752270209
1622113112757096628,0.0297904163599,-1.60763669014,0.264162391424,-0.692298791249,0.00605671176326,0.0241151406964,0.72175268119
1622113112807095324,0.0298161935061,-1.60765218735,0.264265656471,-0.692327865999,0.00606478422585,0.0241408800494,0.721723317749
1622113112857174066,0.0298161935061,-1.60765218735,0.264265656471,-0.692327865999,0.00606478422585,0.0241408800494,0.721723317749
1622113112907122786,0.0297858640552,-1.6076362133,0.264161646366,-0.692298358329,0.00604974801106,0.0241083806007,0.721753218625
1622113112957131561,0.0297837667167,-1.60763549805,0.264160871506,-0.692297774648,0.00604493998026,0.0240995311021,0.721753697994
1622113113007086322,0.029950985685,-1.60770273209,0.264591217041,-0.692418951622,0.00612472370352,0.0243117347381,0.721629151961
1622113113057085465,0.029950985685,-1.60770273209,0.264591217041,-0.692418951622,0.00612472370352,0.0243117347381,0.721629151961
1622113113107200104,0.0298228953034,-1.60762178898,0.264088064432,-0.692276516306,0.00607253071434,0.0241509816489,0.721772073141
1622113113157156279,0.0298228953034,-1.60762178898,0.264088064432,-0.692276516306,0.00607253071434,0.0241509816489,0.721772073141
1622113113207238286,0.0298081021756,-1.6076335907,0.264172524214,-0.692302935517,0.00606764221389,0.0241153623118,0.721747564239
1622113113257460814,0.0298081021756,-1.6076335907,0.264172524214,-0.692302935517,0.00606764221389,0.0241153623118,0.721747564239
1622113113307155594,0.0298207290471,-1.60763263702,0.264171719551,-0.692301858541,0.00607799840576,0.0241194066675,0.721747718438
1622113113357314124,0.0298185199499,-1.60763144493,0.264167308807,-0.692302032648,0.00607584412965,0.0241215025679,0.721747795215
1622113113407074574,0.0298185199499,-1.60763144493,0.264167308807,-0.692302032648,0.00607584412965,0.0241215025679,0.721747795215
1622113113457246659,0.0298159606755,-1.60763168335,0.264167279005,-0.692302355608,0.00607371182832,0.0241242112225,0.721747867476
1622113113507067541,0.0298159606755,-1.60763168335,0.264167279005,-0.692302355608,0.00607371182832,0.0241242112225,0.721747867476
1622113113557088495,0.0298134721816,-1.60763072968,0.264166176319,-0.692301794368,0.00606893882212,0.0241162264807,0.721748280395
1622113113607132320,0.0298394430429,-1.60761666298,0.264075279236,-0.692274273341,0.00608199815989,0.0241558386593,0.721773184758
1622113113657014074,0.0298394430429,-1.60761666298,0.264075279236,-0.692274273341,0.00608199815989,0.0241558386593,0.721773184758
1622113113707095814,0.0298090260476,-1.60761642456,0.264252632856,-0.692321569455,0.00606415782034,0.0241174386937,0.721729795603
1622113113757075250,0.0298090260476,-1.60761642456,0.264252632856,-0.692321569455,0.00606415782034,0.0241174386937,0.721729795603
1622113113807125628,0.0298085026443,-1.60763072968,0.264163136482,-0.69230143866,0.00606233894417,0.024116461328,0.721749081714
1622113113857077736,0.0298060346395,-1.60763049126,0.264162957668,-0.692301635269,0.00606021953001,0.0241185447084,0.721749156556
1622113113907148227,0.0298315938562,-1.60764718056,0.264266908169,-0.692331551702,0.00607100591886,0.0241552463389,0.721719411007
1622113113957003841,0.0298315938562,-1.60764718056,0.264266908169,-0.692331551702,0.00607100591886,0.0241552463389,0.721719411007
1622113114007088998,0.0298012178391,-1.60763120651,0.264163076878,-0.692302069555,0.00605600023719,0.0241229686402,0.721749284948
1622113114057107180,0.0297989174724,-1.60763120651,0.264163404703,-0.6923022575,0.00605389558775,0.0241250342974,0.721749368821
1622113114107023545,0.0298548154533,-1.60766386986,0.264371752739,-0.692361696644,0.00607967017446,0.0241943098693,0.721689688106
1622113114157102233,0.0298524908721,-1.60766363144,0.26437163353,-0.692361894495,0.00607756801631,0.0241963682919,0.721689761663
1622113114207130942,0.0298637524247,-1.60763263702,0.264175772667,-0.692303671364,0.00609016399588,0.0242041690433,0.721744472502
1622113114257069998,0.0298637524247,-1.60763263702,0.264175772667,-0.692303671364,0.00609016399588,0.0242041690433,0.721744472502
1622113114307105457,0.0298771671951,-1.60763156414,0.264173984528,-0.692302591288,0.00610042051841,0.0242082765176,0.721744629928
1622113114357151706,0.0298758875579,-1.60763001442,0.264169335365,-0.692300997499,0.00609597654409,0.0241986458393,0.721746033211
1622113114407033806,0.0298481956124,-1.60761380196,0.264065146446,-0.692271294928,0.00608301529669,0.024164083646,0.721775859598
1622113114457077010,0.0298631899059,-1.60761535168,0.26406276226,-0.692268551555,0.00610708194767,0.0241673633457,0.72177697637
1622113114507143525,0.0297601465136,-1.60762405396,0.264197349548,-0.692305849697,0.00610642226806,0.024115381934,0.721743385358
