%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1625481969698927657,27545,1625481969688579236,iri_wam_link_base,0.00252888447835,-0.39788505395,0.342527090026,0.706200838089,0.708007216454,-0.00207670009695,-0.00136979948729
1625481969709290834,27546,1625481969698801316,iri_wam_link_base,0.00253160604475,-0.39787090273,0.342537872157,0.706219911575,0.707988262177,-0.00203778757714,-0.00136792252306
1625481969798946109,27547,1625481969788704277,iri_wam_link_base,0.0025355115802,-0.397866046875,0.342537849041,0.706236004829,0.707972347736,-0.00198694714345,-0.00137333082967
1625481969809288837,27548,1625481969798913036,iri_wam_link_base,0.0025434219655,-0.397865966051,0.342537811901,0.706268072128,0.707940578461,-0.00194066984113,-0.00132773199584
1625481969899052977,27549,1625481969888831627,iri_wam_link_base,0.00255514252703,-0.397851400579,0.342537747901,0.706316292286,0.70789283514,-0.00178813782986,-0.00134394585621
1625481969909316067,27550,1625481969899033148,iri_wam_link_base,0.00255514252703,-0.397851400579,0.342537747901,0.706316292286,0.70789283514,-0.00178813782986,-0.00134394585621
1625481969999265982,27551,1625481969988962897,iri_wam_link_base,0.00255113811262,-0.397846625185,0.342537762931,0.706300377846,0.707908630371,-0.001783574,-0.00139495206531
1625481970009347644,27552,1625481969999138015,iri_wam_link_base,0.00256671180327,-0.397837227347,0.342548561577,0.706284403801,0.707924544811,-0.00179074925836,-0.00138288841117
1625481970099319773,27553,1625481970089085863,iri_wam_link_base,0.00254711241322,-0.397834877754,0.342514583918,0.706284224987,0.707924604416,-0.00180446601007,-0.00141985493246
1625481970110502949,27554,1625481970099236320,iri_wam_link_base,0.00256280473067,-0.397842082685,0.342548582255,0.706268310547,0.707940518856,-0.00184159458149,-0.00137748406269
1625481970200464639,27555,1625481970189212147,iri_wam_link_base,0.00256685242316,-0.397855826686,0.342526957993,0.70632070303,0.707888364792,-0.00177174655255,-0.00140211789403
1625481970210603253,27556,1625481970200409964,iri_wam_link_base,0.00257851925792,-0.397851283949,0.342537777517,0.706252396107,0.707956433296,-0.00182969484013,-0.00138473976403
1625481970300775546,27557,1625481970290409908,iri_wam_link_base,0.00254332396848,-0.397856335683,0.342537804714,0.706304609776,0.707904160023,-0.00188533426262,-0.00138404709287
1625481970310801481,27558,1625481970300535785,iri_wam_link_base,0.0025482742025,-0.397842176021,0.342548582255,0.706317663193,0.707891285419,-0.0018416402163,-0.00137742317747
1625481970400818396,27559,1625481970390573088,iri_wam_link_base,0.00254332396848,-0.397856335683,0.342537804714,0.706304609776,0.707904160023,-0.00188533426262,-0.00138404709287
1625481970410917599,27560,1625481970400685494,iri_wam_link_base,0.00253269994972,-0.397851573115,0.342537783505,0.706333637238,0.707875370979,-0.00183446519077,-0.00138948787935
1625481970500974954,27561,1625481970490716158,iri_wam_link_base,0.00252879291976,-0.397856428308,0.342537804714,0.706317484379,0.707891285419,-0.00188530888408,-0.00138408155181
1625481970511019521,27562,1625481970500828401,iri_wam_link_base,0.00254723082112,-0.397851480347,0.342537783505,0.70632070303,0.707888245583,-0.00183449080214,-0.00138945446815
1625481970601102723,27563,1625481970590854766,iri_wam_link_base,0.00255889809693,-0.397846938196,0.342548603569,0.706252276897,0.707956433296,-0.00189243850764,-0.00137207855005
1625481970611110665,27564,1625481970600936468,iri_wam_link_base,0.00253269994972,-0.397851573115,0.342537783505,0.706297278404,0.707911670208,-0.00183439371176,-0.00138958217576
1625481970701302884,27565,1625481970690999684,iri_wam_link_base,0.00254332396848,-0.397856335683,0.342537804714,0.706268310547,0.707940459251,-0.00188526336569,-0.00138414395042
1625481970711277579,27566,1625481970701053376,iri_wam_link_base,0.00256290272437,-0.397851713053,0.342548588944,0.706268191338,0.707940638065,-0.00189700105693,-0.00132107210811
1625481970802311780,27567,1625481970791175417,iri_wam_link_base,0.00254332396848,-0.397856335683,0.342537804714,0.706268310547,0.707940459251,-0.00188526336569,-0.00138414395042
1625481970812310654,27568,1625481970801192954,iri_wam_link_base,0.00255123523429,-0.397856255563,0.342537768599,0.70633661747,0.707872450352,-0.00183905195445,-0.00133844802622
1625481970902545775,27569,1625481970892258507,iri_wam_link_base,0.0025482742025,-0.397842176021,0.342548582255,0.706281244755,0.707927584648,-0.00184156943578,-0.00137751782313
1625481970912534544,27570,1625481970902240752,iri_wam_link_base,0.00254332396848,-0.397856335683,0.342537804714,0.706268310547,0.707940459251,-0.00188526336569,-0.00138414395042
1625481971002697303,27571,1625481970992484480,iri_wam_link_base,0.00255889809693,-0.397846938196,0.342548603569,0.706252276897,0.707956433296,-0.00189243850764,-0.00137207855005
