%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1625482266334725613,33461,1625482266324379991,iri_wam_link_base,0.00176423186887,-0.399046922298,0.343881212164,0.707155585289,0.707053482533,-0.00247952667996,-0.000357285782229
1625482266334747235,33462,1625482266324508411,iri_wam_link_base,0.00176423186887,-0.399046922298,0.343881212164,0.707155585289,0.707053482533,-0.00247952667996,-0.000357285782229
1625482266434827552,33463,1625482266424510665,iri_wam_link_base,0.00177584037631,-0.399032736526,0.34389203968,0.707087516785,0.707121551037,-0.00248204637319,-0.000396373681724
1625482266434875610,33464,1625482266424627342,iri_wam_link_base,0.00177584037631,-0.399032736526,0.34389203968,0.707087516785,0.707121551037,-0.00248204637319,-0.000396373681724
1625482266534865614,33465,1625482266524601556,iri_wam_link_base,0.00173577651773,-0.398805232965,0.344300732012,0.707086026669,0.70712262392,-0.00260488688946,-0.000370066962205
1625482266534945529,33466,1625482266524711045,iri_wam_link_base,0.00173577651773,-0.398805232965,0.344300732012,0.707086026669,0.70712262392,-0.00260488688946,-0.000370066962205
1625482266635012090,33467,1625482266624719117,iri_wam_link_base,0.000910946079882,-0.388560696357,0.355572833912,0.707564532757,0.706581175327,0.0047570457682,-0.00853126589209
1625482266635113126,33468,1625482266624832313,iri_wam_link_base,0.000910946079882,-0.388560696357,0.355572833912,0.707564532757,0.706581175327,0.0047570457682,-0.00853126589209
1625482266735096579,33469,1625482266724813747,iri_wam_link_base,0.00073745017117,-0.360870356239,0.39343536132,0.707959234715,0.706206858158,0.00469870725647,-0.00659936480224
1625482266735299640,33470,1625482266724932931,iri_wam_link_base,0.00073745017117,-0.360870356239,0.39343536132,0.707959234715,0.706206858158,0.00469870725647,-0.00659936480224
1625482266835156211,33471,1625482266824926575,iri_wam_link_base,0.00021209346204,-0.320635096277,0.431861632189,0.708047151566,0.706110954285,-0.00724929571152,0.00489678420126
1625482266836184989,33472,1625482266825039936,iri_wam_link_base,0.00021209346204,-0.320635096277,0.431861632189,0.708047151566,0.706110954285,-0.00724929571152,0.00489678420126
1625482266936205255,33473,1625482266925026912,iri_wam_link_base,-0.00152425876052,-0.285331574432,0.453402967005,0.708572030067,0.705198466778,-0.0171271320432,0.0180949307978
1625482266936362893,33474,1625482266926084169,iri_wam_link_base,-0.00154315857747,-0.284770227016,0.453691910688,0.708585560322,0.705180644989,-0.0172052383423,0.0181844625622
