%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
1625481785106751721,23865,1625481785096654493,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.56323599291,0.150737368749,-0.00237182959086,2.03644471707,0.0056931245736,0.947430814456,0.00205489723762,0.0182608227172,-0.0135744168872,-0.0228049880802,0.0,0.0,0.0,-0.0513700304169,-0.601908402616,-11.5725426498,-0.574307703972,-5.99345861577,-0.146765470583,-0.0938617883664,0.00878743335113
1625481785126645106,23866,1625481785116414655,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.56327251626,0.150737368749,-0.00237182959086,2.03644471707,0.00577219574823,0.947509885631,0.0021576420995,-0.0182629997347,0.0,0.0,0.0,0.0,0.0,0.0513761546456,-0.556316708272,-11.5941844257,-0.531530423637,-6.00115572025,-0.163647947495,-0.0969482458513,-0.0211304679411
1625481785206909341,23867,1625481785196779803,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.56327251626,0.150737368749,-0.00237182959086,2.03644471707,0.00585126692286,0.947588956805,0.00195215237574,0.0,0.0,0.0,0.0,0.0,0.0,-0.0513700304169,-0.60194686935,-11.5942688761,-0.574822888119,-6.0027401085,-0.14850578013,-0.0983039754514,0.00938461040317
1625481785226707205,23868,1625481785216540267,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.56327251626,0.150737368749,-0.00237182959086,2.03644471707,0.00585126692286,0.947588956805,0.0021576420995,-0.0182608227172,0.0,0.0,0.0,0.0,0.0,0.0,-0.568490634576,-11.5943124048,-0.543575971027,-6.00280264766,-0.157954787709,-0.098269062805,-0.00987907800337
1625481785307078011,23869,1625481785296905052,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.56327251626,0.150764518852,-0.00232621748334,2.03644471707,0.00600940927213,0.947747099154,0.00205489723762,0.0,0.0,0.0,0.0,-0.0395290278962,-0.0395290278962,0.0,-0.594872886302,-11.5949276817,-0.566716294477,-5.99569883878,-0.149416983873,-0.0911061197787,0.000568542866265
1625481785326867309,23870,1625481785316664685,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.56327251626,0.150737368749,-0.00237182959086,2.03644471707,0.00600940927213,0.947747099154,0.00195215237574,0.0,0.0,0.0,0.0,0.0396045550572,0.0396045550572,0.0,-0.588992267727,-11.5999354337,-0.562720954489,-6.0176877536,-0.167677687958,-0.110841581672,-0.00928718001452
1625481785407230414,23871,1625481785397048776,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.56327251626,0.150737368749,-0.00237182959086,2.03644471707,0.00608848044676,0.94766802798,0.00205489723762,0.0,0.0,0.0,0.0,0.0395809218342,-0.0395809218342,0.0,-0.587560473993,-11.5892020973,-0.561318874234,-5.99296496256,-0.169837152023,-0.0897378926554,-0.0115198308529
1625481785427009819,23872,1625481785416803147,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.56327251626,0.150737368749,-0.00237182959086,2.03644471707,0.00608848044676,0.947826170329,0.00195215237574,0.0,-0.0135647151002,-0.0227886891012,0.0,-0.0395054846991,0.0395054846991,0.0,-0.571835476281,-11.5787421064,-0.546321081959,-6.01355647237,-0.150136885842,-0.11033661808,-0.00447122107449
1625481785508410687,23873,1625481785498252352,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.56327251626,0.150764518852,-0.00232621748334,2.03644471707,0.00608848044676,0.947826170329,0.00195215237574,0.0,0.0135825123171,0.0228185883832,0.0,0.0395573167998,0.0395573167997,0.10280133234,-0.590297575128,-11.6271308544,-0.561706766361,-6.02635519285,-0.182544538208,-0.114045597058,-0.0279537239468
1625481785527098635,23874,1625481785516942312,,iri_wam_joint_1,iri_wam_joint_2,iri_wam_joint_3,iri_wam_joint_4,iri_wam_joint_5,iri_wam_joint_6,iri_wam_joint_7,-1.56327251626,0.150737368749,-0.00237182959086,2.03644471707,0.00608848044676,0.947826170329,0.00205489723762,0.0,-0.0136263950301,-0.0228923112367,0.0,0.0,0.0,0.0,-0.568678109295,-11.5734542749,-0.543840381104,-6.00203740309,-0.160686182883,-0.100438454279,-0.0113731078178
