%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1625480816136560408,-0.02233155258,-1.54561328888,0.106568157673,-0.720802123828,0.00483716268453,0.0192682800517,0.694349107067
1625480816186422786,-0.02233155258,-1.54561328888,0.106568157673,-0.720802123828,0.00483716268453,0.0192682800517,0.694349107067
1625480816236373981,-0.02233155258,-1.54561328888,0.106568157673,-0.720802123828,0.00483716268453,0.0192682800517,0.694349107067
1625480816286357637,-0.0222430508584,-1.545591712,0.106479138136,-0.720774446237,0.004830833213,0.0193195954985,0.69437647284
1625480816336424090,-0.0146955717355,-1.54436790943,0.104415714741,-0.71984453102,0.00471610702911,0.0163889434058,0.694830703437
1625480816386383545,-0.00824536196887,-1.54385280609,0.102898955345,-0.719296246576,0.0114401543487,0.0175624121532,0.694940750928
1625480816436363794,-0.00824536196887,-1.54385280609,0.102898955345,-0.719296246576,0.0114401543487,0.0175624121532,0.694940750928
1625480816486377011,-0.00815227534622,-1.54383039474,0.102808624506,-0.719268996286,0.0114235927783,0.0176255434521,0.694967804614
1625480816536509267,-0.00528540275991,-1.54375970364,0.103098466992,-0.719299933329,0.0147958570496,0.0187175389461,0.694699491349
1625480816586345324,-0.00543495547026,-1.54378247261,0.103188991547,-0.719326663365,0.0148257371856,0.018641470906,0.694672951414
1625480816636602666,-0.00800677295774,-1.54405021667,0.104333743453,-0.71959512251,0.0128772165767,0.0187568264647,0.694576407559
1625480816686360025,-0.00791685190052,-1.5441120863,0.104547694325,-0.719652479651,0.0128704955994,0.0188078580153,0.694515934615
1625480816736396414,-0.00791685190052,-1.5441120863,0.104547694325,-0.719652479651,0.0128704955994,0.0188078580153,0.694515934615
1625480816786332213,-0.00791685190052,-1.5441120863,0.104547694325,-0.719652479651,0.0128704955994,0.0188078580153,0.694515934615
1625480816836465267,-0.00959217734635,-1.54292500019,0.101618677378,-0.718884711094,0.0120091725835,0.0166961105446,0.695351016258
1625480816886376136,-0.0125643434003,-1.54303061962,0.100714474916,-0.718722820883,0.0120098898475,0.0170183845146,0.69558058015
1625480816936431551,-0.0125643434003,-1.54303061962,0.100714474916,-0.718722820883,0.0120098898475,0.0170183845146,0.69558058015
1625480816986413251,-0.0130561683327,-1.5427697897,0.0995661616325,-0.718267515681,0.011255280061,0.0167536899135,0.696088887181
1625480817036537748,-0.0130561683327,-1.5427697897,0.0995661616325,-0.718267515681,0.011255280061,0.0167536899135,0.696088887181
1625480817086427002,-0.0125249959528,-1.54254436493,0.0984916538,-0.717966048062,0.0105248942789,0.0164798810384,0.696400740443
1625480817136404506,-0.0125249959528,-1.54254436493,0.0984916538,-0.717966048062,0.0105248942789,0.0164798810384,0.696400740443
1625480817186432450,-0.0119595248252,-1.54231023788,0.0975110679865,-0.717637135359,0.0109481997842,0.016458188532,0.696678225412
1625480817236390060,-0.0119595248252,-1.54231023788,0.0975110679865,-0.717637135359,0.0109481997842,0.016458188532,0.696678225412
1625480817290692528,-0.0119078774005,-1.54234421253,0.0976668447256,-0.717675254712,0.0110948097088,0.0171041104041,0.696639061955
1625480817337141748,-0.0119078774005,-1.54234421253,0.0976668447256,-0.717675254712,0.0110948097088,0.0171041104041,0.696639061955
1625480817387117031,-0.0114310476929,-1.54223155975,0.0970516353846,-0.717519157499,0.0111485852574,0.0170709947852,0.69676856147
1625480817437083031,-0.0113463029265,-1.5422077179,0.0969585478306,-0.717492720187,0.0111062894491,0.0170687349486,0.696797142737
1625480817486337319,-0.0114001464099,-1.54220807552,0.0969621390104,-0.717491334802,0.0111553003483,0.0171101637276,0.696795995953
1625480817536488572,-0.0109653053805,-1.54216504097,0.0966991484165,-0.717401971448,0.0104418574707,0.0167873723843,0.696911664218
1625480817586516580,-0.0109287174419,-1.54218542576,0.0967915803194,-0.71742927959,0.0104480938853,0.0168262453988,0.696882395387
1625480817636424054,-0.0111864609644,-1.54228270054,0.0964950323105,-0.717412540418,0.00939950766342,0.0164886506314,0.69697583946
1625480817686352180,-0.0111625036225,-1.54225790501,0.0964024662971,-0.717385530324,0.00938010115652,0.0164625433306,0.697004760635
1625480817736424027,-0.0117286667228,-1.54232132435,0.0960268378258,-0.71733885372,0.00859172748829,0.0159863750068,0.697112951941
1625480817786361933,-0.0115800229833,-1.54229927063,0.0959368646145,-0.717311774882,0.00856244303406,0.0160620653857,0.697139829152
1625480817836417620,-0.0116679826751,-1.54233694077,0.0960847586393,-0.717367870331,0.00883484707146,0.0164418893499,0.69707625887
1625480817886370642,-0.0119142010808,-1.54228413105,0.0959514826536,-0.717297722601,0.00858766407653,0.0157226593601,0.697144013573
1625480817936529826,-0.0119990129024,-1.54230797291,0.0960445702076,-0.717324202826,0.00862985176185,0.0157250670162,0.697115473916
1625480817986389627,-0.0124787194654,-1.54240167141,0.0961084663868,-0.717381223106,0.00848057975039,0.0160194559514,0.697098055707
1625480818036384532,-0.0124791506678,-1.54236388206,0.0959871560335,-0.717351478442,0.00848068550534,0.016019498675,0.697128622369
1625480818086417468,-0.0124787194654,-1.54240167141,0.0961084663868,-0.717381223106,0.00848057975039,0.0160194559514,0.697098055707
1625480818136398430,-0.0125730708241,-1.54233682156,0.0958430022001,-0.717296046941,0.00833446049392,0.0158865969721,0.697187771979
1625480818186323185,-0.012605343014,-1.54234945774,0.0958716571331,-0.717298455323,0.00832821117568,0.0158475232796,0.697186386724
1625480818236401085,-0.0122841242701,-1.54232668877,0.0958070904016,-0.717272323456,0.00808578899759,0.0157841497862,0.697208795248
1625480818286331117,-0.0123535431921,-1.54232358932,0.0958490967751,-0.717281246724,0.00810420573322,0.0157704906083,0.697199394583
1625480818336442942,-0.0122841242701,-1.54232668877,0.0958070904016,-0.717272323456,0.00808578899759,0.0157841497862,0.697208795248
1625480818386323051,-0.0121354945004,-1.54230451584,0.0957171618938,-0.717245265502,0.0080565386086,0.0158598072135,0.697235699821
1625480818436432711,-0.0124270152301,-1.54223310947,0.0953430235386,-0.71714538638,0.00798750847388,0.0157152989086,0.697344338091
1625480818486335556,-0.0124960001558,-1.54226768017,0.0955063551664,-0.717184077687,0.00800579545621,0.0157016249146,0.69730436928
1625480818536469574,-0.0125859426335,-1.54222583771,0.0952138453722,-0.717086637268,0.00789795493792,0.0156526014003,0.697409199978
1625480818586339987,-0.0125381294638,-1.54224395752,0.095272526145,-0.717113994349,0.00790420488215,0.0156915464059,0.697380059533
1625480818636509683,-0.0124493334442,-1.54216432571,0.0948133021593,-0.717002110669,0.00773806827528,0.0155975665745,0.697494742005
1625480818686315611,-0.0125141916797,-1.54211366177,0.0946280360222,-0.716947388258,0.00772568946781,0.0155195427289,0.697553009426
1625480818736408507,-0.01252143085,-1.54211902618,0.0947048217058,-0.716976016234,0.00802979279213,0.0158704764603,0.697511439977
1625480818786405737,-0.012319188565,-1.54203653336,0.094431489706,-0.716883807267,0.00829747313846,0.0158997356351,0.697578832994
1625480818836388234,-0.0123416855931,-1.54211056232,0.0947061181068,-0.716966110782,0.00831621929539,0.0159258719042,0.697493288929
1625480818886349237,-0.0123416855931,-1.54211056232,0.0947061181068,-0.716966110782,0.00831621929539,0.0159258719042,0.697493288929
1625480818936427567,-0.0122021567076,-1.54210102558,0.0946684032679,-0.716970776377,0.0084481941945,0.0161653023929,0.697483969877
1625480818986399544,-0.0122021567076,-1.54210102558,0.0946684032679,-0.716970776377,0.0084481941945,0.0161653023929,0.697483969877
1625480819036430313,-0.0123437708244,-1.54209065437,0.0943096578121,-0.7168954225,0.00800378413961,0.0160387841741,0.69759550826
1625480819086358599,-0.0123437708244,-1.54209065437,0.0943096578121,-0.7168954225,0.00800378413961,0.0160387841741,0.69759550826
1625480819136462911,-0.0128322094679,-1.54218840599,0.094296425581,-0.71693550022,0.00757764917364,0.0160462264591,0.697615456577
1625480819186372914,-0.0128322094679,-1.54218840599,0.094296425581,-0.71693550022,0.00757764917364,0.0160462264591,0.697615456577
1625480819236413521,-0.0126960594207,-1.5422025919,0.0942899733782,-0.716932236623,0.0083631038413,0.0162326286101,0.697584005069
1625480819286356497,-0.0126960594207,-1.5422025919,0.0942899733782,-0.716932236623,0.0083631038413,0.0162326286101,0.697584005069
1625480819336380086,-0.0126634659246,-1.54222810268,0.0943825989962,-0.716959656098,0.00836926238881,0.0162716804582,0.697554832541
1625480819386401274,-0.0126418154687,-1.54223155975,0.0945002436638,-0.716964524459,0.00817295603459,0.0162415012973,0.697557993775
1625480819436392179,-0.012642249465,-1.5421936512,0.0943789333105,-0.716934718444,0.00817307436095,0.0162415072165,0.697588532273
1625480819486462776,-0.0127770733088,-1.5422205925,0.094290047884,-0.716928054377,0.00778644379857,0.0160755333003,0.697622203009
1625480819536522815,-0.012822560966,-1.54226279259,0.0944114774466,-0.716957523193,0.0077994199374,0.0160627899911,0.697591949351
1625480819586542333,-0.013046246022,-1.5422232151,0.0942865014076,-0.71690070407,0.0077766809777,0.0159543470571,0.69765010653
1625480819636518855,-0.0133675504476,-1.54218173027,0.0942070931196,-0.716846090777,0.00778634835062,0.0158249238191,0.697705585523
1625480819686552251,-0.0133675504476,-1.54218173027,0.0942070931196,-0.716846090777,0.00778634835062,0.0158249238191,0.697705585523
1625480819736418775,-0.0133437346667,-1.54215669632,0.0941143929958,-0.716819097158,0.00776710536323,0.0157986016173,0.697734437074
1625480819786558887,-0.0130966287106,-1.54209220409,0.0938730835915,-0.716749370662,0.00785730492709,0.015848776973,0.697791087212
1625480819836576814,-0.0129791367799,-1.54209387302,0.093872576952,-0.716750216686,0.00782129749211,0.015885409011,0.697790429886
1625480819886457484,-0.0129791367799,-1.54209387302,0.093872576952,-0.716750216686,0.00782129749211,0.015885409011,0.697790429886
1625480819936427622,-0.0131530212238,-1.54209172726,0.0938730835915,-0.716748984323,0.00787041561426,0.0158360046825,0.697791380173
1625480819986495083,-0.0129417898133,-1.54208266735,0.0938264727592,-0.716750074313,0.0077410289319,0.0157756136463,0.69778695105
1625480820037180457,-0.0128367040306,-1.54211950302,0.0939892828465,-0.716790026239,0.00771011156346,0.0158114332048,0.697746062585
1625480820086445157,-0.0129559747875,-1.54214656353,0.0938911437988,-0.716788830731,0.00739889484708,0.0156714065705,0.697769511898
1625480820137302495,-0.0129721164703,-1.54213571548,0.0938209891319,-0.716776619706,0.00742285088382,0.0156874321747,0.697780983335
1625480820187305301,-0.0129978507757,-1.54215204716,0.0937802791595,-0.716767302015,0.00708863837831,0.0156064727433,0.697813172022
1625480820237250554,-0.0130304023623,-1.54212641716,0.0936876237392,-0.716739921206,0.00708252225703,0.0155673402503,0.697842283038
1625480820287275058,-0.0128404200077,-1.54212069511,0.0936742126942,-0.716746463481,0.00698350540111,0.0155151099891,0.697830923714
1625480820337277937,-0.0128333885223,-1.54212188721,0.0936774909496,-0.716745473453,0.00700962522815,0.0155804076048,0.697829683873
1625480820387368519,-0.0128333885223,-1.54212188721,0.0936774909496,-0.716745473453,0.00700962522815,0.0155804076048,0.697829683873
1625480820437335997,-0.0128370970488,-1.5421487093,0.0937895774841,-0.716778124711,0.00694300393033,0.0155065403953,0.697797604721
1625480820486727800,-0.0128370970488,-1.5421487093,0.0937895774841,-0.716778124711,0.00694300393033,0.0155065403953,0.697797604721
1625480820537357937,-0.0128143373877,-1.54213249683,0.093826174736,-0.716734726458,0.00709638530005,0.0154663526429,0.697826093126
1625480820587223647,-0.0128143373877,-1.54213249683,0.093826174736,-0.716734726458,0.00709638530005,0.0154663526429,0.697826093126
1625480820637286888,-0.0128262229264,-1.5421410799,0.0939289033413,-0.71676953188,0.00710109815124,0.0154655645994,0.697790253375
1625480820687310600,-0.0130224246532,-1.54214882851,0.0938302576542,-0.71674352203,0.00686245157544,0.0153616706575,0.697837363445
1625480820737317087,-0.0127405757084,-1.54209387302,0.0935666263103,-0.716672016405,0.00671976632566,0.0153597782904,0.697909817585
1625480820787246194,-0.0127405757084,-1.54209387302,0.0935666263103,-0.716672016405,0.00671976632566,0.0153597782904,0.697909817585
1625480820837388670,-0.0130381686613,-1.54209494591,0.0934531390667,-0.716653543707,0.00674015865941,0.0154790594911,0.697945189835
1625480820887272817,-0.0130381686613,-1.54209494591,0.0934531390667,-0.716653543707,0.00674015865941,0.0154790594911,0.697945189835
1625480820937409757,-0.0130794188008,-1.54208600521,0.093491256237,-0.716648711978,0.00691221119918,0.0156911960348,0.69794328334
1625480820986491413,-0.0128976693377,-1.5420601368,0.0933479368687,-0.71661867761,0.00680507826234,0.0156724624255,0.697974156908
1625480821036397760,-0.0128090512007,-1.54208624363,0.093440592289,-0.716646457685,0.00679818648193,0.0157242983604,0.697944771841
1625480821086433358,-0.0128090512007,-1.54208624363,0.093440592289,-0.716646457685,0.00679818648193,0.0157242983604,0.697944771841
1625480821136426059,-0.0129727050662,-1.54208934307,0.0933455824852,-0.716630907379,0.00677492490999,0.0158516584009,0.697975428516
1625480821186438172,-0.0129727050662,-1.54208934307,0.0933455824852,-0.716630907379,0.00677492490999,0.0158516584009,0.697975428516
1625480821236421598,-0.0130463093519,-1.54201710224,0.0931899249554,-0.716572487983,0.00693082487341,0.0160064518123,0.698029462048
1625480821286373385,-0.0130641777068,-1.5419883728,0.093151897192,-0.716547269726,0.00704024641768,0.0161678293633,0.698051990601
