0,-0.00252,0.54735,-0.04479,1.42524,-0.03874,0.89746,-0.00462,0.641514,0,0.15,0,1,0,0
0.1,0,0,0,0,0,0,0,0.641641,0,0.1498555,0,1,0,0
0.2,0,0,0,0,0,0,0,0.64173,0,0.149709,0,1,0,0
0.3,0,0,0,0,0,0,0,0.6417865,0,0.149597,0,1,0,0
0.4,0,0,0,0,0,0,0,0.6418025,-5.000000000005e-07,0.149453,0,1,0,0
0.5,0,0,0,0,0,0,0,0.64179,-1.000000000001e-06,0.149342,0,1,0,0
0.6,0,0,0,0,0,0,0,0.641782,-1.000000000001e-06,0.149271,0,1,0,0
0.7,0,0,0,0,0,0,0,0.6417535,-1.5000000000015e-06,0.14924,0,1,0,0
0.8,0,0,0,0,0,0,0,0.641725,-1.5000000000015e-06,0.1492475,0,1,0,0
0.9,0,0,0,0,0,0,0,0.641691,-3.000000000003e-06,0.1492995,0,1,0,0
1,0,0,0,0,0,0,0,0.641643,-4.000000000004e-06,0.1493555,0,1,0,0
1.1,0,0,0,0,0,0,0,0.641581,-4.99999999999112e-06,0.1494375,0,1,0,0
1.2,0,0,0,0,0,0,0,0.6415105,-5.49999999999162e-06,0.1495235,0,1,0,0
1.3,0,0,0,0,0,0,0,0.6414365,-6.49999999999262e-06,0.149626,0,1,0,0
1.4,0,0,0,0,0,0,0,0.641362,-6.49999999999262e-06,0.1497425,0,1,0,0
1.5,0,0,0,0,0,0,0,0.641294,-6.5000000000065e-06,0.1498645,0,1,0,0
1.6,0,0,0,0,0,0,0,0.641233,-5.99999999999212e-06,0.1499865,0,1,0,0
1.7,0,0,0,0,0,0,0,0.641184,-5.99999999999212e-06,0.1501005,0,1,0,0
1.8,0,0,0,0,0,0,0,0.6411475,-5.5000000000055e-06,0.150199,0,1,0,0
1.9,0,0,0,0,0,0,0,0.6411235,-5.49999999999162e-06,0.1502155,0,1,0,0
2,0,0,0,0,0,0,0,0.6411145,-5.5000000000055e-06,0.1502985,0,1,0,0
2.1,0,0,0,0,0,0,0,0.641119,-4.5000000000045e-06,0.1503815,0,1,0,0
2.2,0,0,0,0,0,0,0,0.6411385,-3.49999999998962e-06,0.150446,0,1,0,0
2.3,0,0,0,0,0,0,0,0.641171,-3.000000000003e-06,0.150486,0,1,0,0
2.4,0,0,0,0,0,0,0,0.6412155,-2.5000000000025e-06,0.150501,0,1,0,0
2.5,0,0,0,0,0,0,0,0.64127,-2.000000000002e-06,0.1504935,0,1,0,0
2.6,0,0,0,0,0,0,0,0.6413325,-1.5000000000015e-06,0.1504665,0,1,0,0
2.7,0,0,0,0,0,0,0,0.6414005,-1.000000000001e-06,0.150426,0,1,0,0
2.8,0,0,0,0,0,0,0,0.641472,-5.000000000005e-07,0.150376,0,1,0,0
2.9,0,0,0,0,0,0,0,0.6415455,-5.000000000005e-07,0.150321,0,1,0,0
3,0,0,0,0,0,0,0,0.64162,0,0.150266,0,1,0,0
3.1,0,0,0,0,0,0,0,0.641695,5.000000000005e-07,0.150215,0,1,0,0
3.2,0,0,0,0,0,0,0,0.64177,5.000000000005e-07,0.150173,0,1,0,0
3.3,0,0,0,0,0,0,0,0.6418435,1.000000000001e-06,0.150145,0,1,0,0
3.4,0,0,0,0,0,0,0,0.641911,1.000000000001e-06,0.150137,0,1,0,0
3.5,0,0,0,0,0,0,0,0.6419445,1.000000000001e-06,0.1501555,0,1,0,0
3.6,0,0,0,0,0,0,0,0.642009,1.5000000000015e-06,0.150205,0,1,0,0
3.7,0,0,0,0,0,0,0,0.642098,1.5000000000015e-06,0.150291,0,1,0,0
3.8,0,0,0,0,0,0,0,0.6421965,1.5000000000015e-06,0.1504135,0,1,0,0
3.9,0,0,0,0,0,0,0,0.642297,1.5000000000015e-06,0.1505725,0,1,0,0
4,0,0,0,0,0,0,0,0.6423965,1.5000000000015e-06,0.150763,0,1,0,0
4.1,0,0,0,0,0,0,0,0.642491,1.5000000000015e-06,0.1509795,0,1,0,0
4.2,0,0,0,0,0,0,0,0.642577,2.000000000002e-06,0.1512165,0,1,0,0
4.3,0,0,0,0,0,0,0,0.642654,2.000000000002e-06,0.151467,0,1,0,0
4.4,0,0,0,0,0,0,0,0.6427185,2.49999999998862e-06,0.1517275,0,1,0,0
4.5,0,0,0,0,0,0,0,0.64277,2.000000000002e-06,0.1519965,0,1,0,0
4.6,0,0,0,0,0,0,0,0.6428065,2.49999999998862e-06,0.1522715,0,1,0,0
4.7,0,0,0,0,0,0,0,0.642827,2.000000000002e-06,0.1525545,0,1,0,0
4.8,0,0,0,0,0,0,0,0.642831,2.000000000002e-06,0.1528455,0,1,0,0
4.9,0,0,0,0,0,0,0,0.642817,2.5000000000025e-06,0.153148,0,1,0,0
5,0,0,0,0,0,0,0,0.642785,2.5000000000025e-06,0.1534625,0,1,0,0
5.1,0,0,0,0,0,0,0,0.642736,3.000000000003e-06,0.1537905,0,1,0,0
5.2,0,0,0,0,0,0,0,0.642669,3.000000000003e-06,0.1541345,0,1,0,0
